Time in Milliseconds, Duration from start, Key
1589107068025,20239,r
1589107068126,20340, 
1589107068327,20541,h
1589107068492,20706,i
1589107068707,20921,m
1589107068880,21094, 
1589107069195,21409,t
1589107069327,21541,o
1589107069479,21693, 
1589107069666,21880,m
1589107069864,22078,o
1589107069964,22178,v
1589107070168,22382,e
1589107070275,22489, 
1589107070501,22715,o
1589107071057,23271,r
1589107071274,23488, 
1589107071435,23649,a
1589107071585,23799,n
1589107071665,23879,s
1589107071942,24156,w
1589107072038,24252,e
1589107072106,24320,r
1589107072260,24474, 
1589107072523,24737,s
1589107072665,24879,e
1589107072830,25044,e
1589107072975,25189,m
1589107073047,25261,s
1589107073169,25383, 
1589107073237,25451,e
1589107073407,25621,v
1589107073609,25823,e
1589107073705,25919,n
1589107073840,26054, 
1589107073958,26172,w
1589107074109,26323,o
1589107074231,26445,r
1589107074420,26634,s
1589107074604,26818,e
1589107075440,27654,.
1589107075648,27862, 
1589107075871,28085,l
1589107075981,28195,a
1589107076135,28349,m
1589107076188,28402,e
1589107076333,28547,n
1589107076441,28655,t
1589107076631,28845,a
1589107076707,28921,t
1589107076962,29176,i
1589107077082,29296,o
1589107077287,29501,n
1589107077372,29586,s
1589107077524,29738, 
1589107077671,29885,s
1589107077787,30001,h
1589107078063,30277,o
1589107078450,30664,w
1589107078665,30879,s
1589107078722,30936, 
1589107078862,31076,u
1589107078970,31184,s
1589107079107,31321, 
1589107079217,31431,t
1589107079335,31549,h
1589107079408,31622,e
1589107079561,31775, 
1589107079759,31973,v
1589107079828,32042,a
1589107079939,32153,l
1589107080149,32363,u
1589107080249,32463,e
1589107080353,32567, 
1589107080526,32740,o
1589107080620,32834,f
1589107080732,32946, 
1589107081247,33461,l
1589107081497,33711,i
1589107081647,33861,v
1589107081702,33916,i
1589107081888,34102,n
1589107081964,34178,g
1589107082105,34319, 
1589107082274,34488,i
1589107082439,34653,n
1589107082592,34806, 
1589107082717,34931,t
1589107082840,35054,h
1589107082932,35146,e
1589107083086,35300, 
1589107083329,35543,s
1589107083513,35727,p
1589107083732,35946,a
1589107083924,36138,c
1589107084121,36335,e
1589107084240,36454, 
1589107084439,36653,b
1589107084567,36781,e
1589107084849,37063,t
1589107085068,37282,w
1589107085092,37306,e
1589107085304,37518,e
1589107085424,37638,n
1589107085600,37814, 
1589107085718,37932,s
1589107085834,38048,u
1589107086416,38630,f
1589107086599,38813,f
1589107086850,39064,e
1589107086874,39088,r
1589107086954,39168,i
1589107087151,39365,n
1589107087312,39526,g
1589107087438,39652, 
1589107087597,39811,a
1589107087735,39949,n
1589107087831,40045,d
1589107087964,40178, 
1589107088222,40436,r
1589107088238,40452,e
1589107088418,40632,s
1589107088574,40788,t
1589107088735,40949,o
1589107088863,41077,r
1589107088988,41202,a
1589107089079,41293,t
1589107089209,41423,i
1589107089439,41653,o
1589107089631,41845,n
1589107090091,42305,.
1589107090302,42516, 
1589107090526,42740,l
1589107090655,42869,a
1589107090800,43014,m
1589107090880,43094,e
1589107091043,43257,n
1589107091218,43432,t
1589107091334,43548, 
1589107091514,43728,s
1589107091711,43925,e
1589107091787,44001,r
1589107091901,44115,v
1589107091959,44173,e
1589107092121,44335,s
1589107092181,44395, 
1589107092353,44567,u
1589107092435,44649,s
1589107092598,44812, 
1589107092764,44978,w
1589107092840,45054,e
1589107093004,45218,l
1589107093211,45425,l
1589107093406,45620, 
1589107093596,45810,a
1589107093680,45894,s
1589107093819,46033, 
1589107094021,46235,w
1589107094089,46303,e
1589107094193,46407, 
1589107094434,46648,m
1589107094631,46845,o
1589107094762,46976,u
1589107094945,47159,r
1589107095025,47239,n
1589107095182,47396, 
1589107095326,47540,a
1589107095438,47652,n
1589107095542,47756,d
1589107095673,47887, 
1589107095753,47967,w
1589107095922,48136,a
1589107096037,48251,i
1589107096159,48373,t
1589107096380,48594,.
1589107096627,48841, 
1589107097146,49360,t
1589107097242,49456,h
1589107097350,49564,e
1589107097476,49690, 
1589107098108,50322,l
1589107098338,50552,o
1589107098499,50713,r
1589107098683,50897,d
1589107098759,50973, 
1589107098932,51146,i
1589107099020,51234,s
1589107099141,51355, 
1589107099313,51527,g
1589107099421,51635,o
1589107099626,51840,o
1589107099819,52033,d
1589107099936,52150, 
1589107100069,52283,t
1589107100191,52405,o
1589107100348,52562, 
1589107100478,52692,t
1589107100601,52815,h
1589107100807,53021,o
1589107100886,53100,s
1589107101077,53291,e
1589107101190,53404, 
1589107101310,53524,w
1589107101683,53897,h
1589107101909,54123,o
1589107102070,54284, 
1589107102174,54388,w
1589107102364,54578,a
1589107102468,54682,i
1589107102877,55091,t
1589107103112,55326, 
1589107103282,55496,f
1589107103402,55616,o
1589107103514,55728,r
1589107103598,55812, 
1589107103799,56013,h
1589107103968,56182,i
1589107104253,56467,m
1589107104791,57005,comma
1589107104997,57211, 
1589107105153,57367,t
1589107105257,57471,o
1589107105390,57604, 
1589107105521,57735,t
1589107105646,57860,h
1589107105726,57940,e
1589107105928,58142, 
1589107106078,58292,s
1589107106212,58426,o
1589107106379,58593,u
1589107106605,58819,l
1589107106765,58979, 
1589107106905,59119,w
1589107107003,59217,h
1589107107211,59425,o
1589107107462,59676, 
1589107107562,59776,s
1589107107692,59906,e
1589107107879,60093,e
1589107108006,60220,k
1589107108159,60373,s
1589107108192,60406, 
1589107108384,60598,h
1589107108551,60765,i
1589107108766,60980,m
1589107109131,61345,.
1589107109370,61584, 
1589107109652,61866,i
1589107109819,62033,t
1589107109911,62125, 
1589107110078,62292,i
1589107110186,62400,s
1589107110287,62501, 
1589107110428,62642,g
1589107110520,62734,o
1589107110687,62901,o
1589107110832,63046,d
1589107110961,63175, 
1589107111169,63383,t
1589107111260,63474,h
1589107111456,63670,a
1589107111521,63735,t
1589107111629,63843, 
1589107111814,64028,o
1589107111996,64210,n
1589107112092,64306,e
1589107112176,64390, 
1589107112311,64525,s
1589107112452,64666,h
1589107112694,64908,o
1589107112826,65040,u
1589107113012,65226,l
1589107113122,65336,d
1589107113247,65461, 
1589107113345,65559,w
1589107113776,65990,a
1589107113951,66165,i
1589107114118,66332,t
1589107114204,66418, 
1589107114323,66537,q
1589107114485,66699,u
1589107114641,66855,i
1589107114856,67070,e
1589107114892,67106,t
1589107115038,67252,l
1589107115142,67356,y
1589107115275,67489, 
1589107115905,68119,f
1589107116026,68240,o
1589107116119,68333,r
1589107116233,68447, 
1589107116356,68570,t
1589107116480,68694,h
1589107116584,68798,e
1589107116754,68968, 
1589107116978,69192,s
1589107116994,69208,a
1589107117098,69312,l
1589107117251,69465,v
1589107117336,69550,a
1589107117527,69741,t
1589107117711,69925,i
1589107117783,69997,o
1589107118004,70218,n
1589107118160,70374, 
1589107118337,70551,o
1589107118433,70647,f
1589107118553,70767, 
1589107118660,70874,t
1589107118763,70977,h
1589107118867,71081,e
1589107118967,71181, 
1589107119147,71361,l
1589107119384,71598,o
1589107119513,71727,r
1589107119674,71888,d
1589107119791,72005,.
1589107119982,72196, 
1589107120207,72421,i
1589107120340,72554,t
1589107120401,72615, 
1589107120544,72758,i
1589107120620,72834,s
1589107120740,72954, 
1589107120844,73058,g
1589107120961,73175,o
1589107121189,73403,o
1589107121392,73606,d
1589107121512,73726, 
1589107121632,73846,f
1589107121771,73985,o
1589107121906,74120,r
1589107122073,74287, 
1589107122288,74502,a
1589107122405,74619, 
1589107122633,74847,m
1589107122792,75006,a
1589107122945,75159,n
1589107123126,75340, 
1589107123344,75558,t
1589107123499,75713,h
1589107123692,75906,a
1589107123752,75966,t
1589107123855,76069, 
1589107124360,76574,h
1589107124471,76685,e
1589107124651,76865, 
1589107125171,77385,b
1589107125527,77741,a
1589107125530,77744,e
1589107125635,77849,r
1589107125849,78063, 
1589107126026,78240,t
1589107126163,78377,h
1589107126294,78508,e
1589107126351,78565, 
1589107126668,78882,y
1589107126884,79098,o
1589107127268,79482,k
1589107127396,79610,e
1589107127540,79754, 
1589107127701,79915,i
1589107127881,80095,n
1589107128035,80249, 
1589107128241,80455,h
1589107128475,80689,s
1589107129568,81782,Backspace
1589107130081,82295,i
1589107130246,82460,s
1589107130384,82598, 
1589107130619,82833,y
1589107130798,83012,o
1589107131010,83224,u
1589107131229,83443,t
1589107131415,83629,h
1589107131860,84074,.
1589107132130,84344, 
1589107132996,85210,w
1589107133154,85368,h
1589107133358,85572,a
1589107133435,85649,t
1589107133580,85794, 
1589107133825,86039,y
1589107134267,86481,o
1589107134576,86790,u
1589107134799,87013, 
1589107135213,87427,c
1589107135237,87451,a
1589107135373,87587,n
1589107135553,87767,n
1589107135765,87979,o
1589107135904,88118,t
1589107135996,88210, 
1589107136168,88382,s
1589107136318,88532,e
1589107136495,88709,e
1589107136634,88848, 
1589107136823,89037,i
1589107137039,89253,n
1589107137183,89397, 
1589107137392,89606,y
1589107137612,89826,o
1589107137752,89966,u
1589107137886,90100,r
1589107137997,90211, 
1589107138126,90340,e
1589107138268,90482,n
1589107138465,90679,g
1589107138580,90794,l
1589107138762,90976,i
1589107138961,91175,s
1589107139024,91238,h
1589107139195,91409, 
1589107139376,91590,t
1589107139592,91806,r
1589107139665,91879,a
1589107139830,92044,n
1589107139934,92148,s
1589107140099,92313,l
1589107140249,92463,a
1589107140365,92579,t
1589107140534,92748,i
1589107140700,92914,o
1589107140876,93090,n
1589107141085,93299, 
1589107141253,93467,i
1589107141350,93564,s
1589107141463,93677, 
1589107141637,93851,t
1589107141813,94027,h
1589107142017,94231,a
1589107142097,94311,t
1589107142224,94438, 
1589107142359,94573,v
1589107142667,94881,e
1589107142744,94958,r
1589107142938,95152,s
1589107143106,95320,e
1589107143281,95495,s
1589107143431,95645, 
1589107143552,95766,a
1589107143697,95911,l
1589107143877,96091,l
1589107144046,96260, 
1589107144259,96473,b
1589107144421,96635,e
1589107144521,96735,g
1589107144582,96796,u
1589107144774,96988,n
1589107144993,97207, 
1589107145131,97345,w
1589107145236,97450,u
1589107145369,97583,t
1589107145426,97640,h
1589107145586,97800, 
1589107145722,97936,t
1589107145862,98076,h
1589107145976,98190,e
1589107146115,98329, 
1589107146390,98604,h
1589107146463,98677,e
1589107146608,98822,b
1589107146704,98918,r
1589107146772,98986,e
1589107146845,99059,w
1589107147268,99482,s
1589107147412,99626, 
1589107148496,100710,Backspace
1589107148750,100964,Backspace
1589107149398,101612, 
1589107149645,101859,g
1589107150050,102264,Backspace
1589107150350,102564,w
1589107150481,102695,o
1589107150590,102804,r
1589107150811,103025,d
1589107150955,103169, 
1589107151546,103760,'
1589107151815,104029,g
1589107151917,104131,o
1589107152072,104286,o
1589107152228,104442,d
1589107152521,104735,'
1589107156298,108512,.
1589107156621,108835, 
1589107157155,109369,i
1589107157273,109487,t
1589107157405,109619, 
1589107157521,109735,c
1589107157618,109832,o
1589107157733,109947,u
1589107158018,110232,u
1589107158144,110358,l
1589107158419,110633,d
1589107158625,110839, 
1589107159004,111218,e
1589107159005,111219,r
1589107159184,111398,a
1589107159272,111486,d
1589107160225,112439, 
1589107160512,112726,g
1589107160615,112829,o
1589107160780,112994,o
1589107160920,113134,d
1589107161046,113260, 
1589107161566,113780,i
1589107161662,113876,s
1589107161787,114001, 
1589107161943,114157,t
1589107162052,114266,h
1589107162159,114373,e
1589107162244,114458, 
1589107162431,114645,l
1589107162652,114866,o
1589107162741,114955,r
1589107162943,115157,d
1589107163048,115262, 
1589107163200,115414,t
1589107163303,115517,o
1589107163490,115704, 
1589107163640,115854,t
1589107163786,116000,h
1589107164003,116217,o
1589107164087,116301,s
1589107164260,116474,e
1589107164383,116597, 
1589107164523,116737,w
1589107164657,116871,h
1589107164824,117038,o
1589107164983,117197, 
1589107165063,117277,w
1589107165277,117491,a
1589107165372,117586,i
1589107165482,117696,t
1589107165609,117823, 
1589107165721,117935,f
1589107165845,118059,o
1589107165953,118167,r
1589107166022,118236, 
1589107166233,118447,h
1589107166387,118601,i
1589107166629,118843,m
1589107166910,119124,comma
1589107167136,119350, 
1589107167307,119521,g
1589107167409,119623,o
1589107167586,119800,o
1589107167815,120029,d
1589107168031,120245, 
1589107168216,120430,i
1589107168360,120574,s
1589107168490,120704, 
1589107168982,121196,t
1589107169088,121302,h
1589107169292,121506,a
1589107169355,121569,t
1589107169424,121638, 
1589107169633,121847,o
1589107169825,122039,n
1589107169919,122133,e
1589107170034,122248, 
1589107170166,122380,w
1589107170308,122522,h
1589107170556,122770,o
1589107170722,122936, 
1589107170913,123127,s
1589107171034,123248,h
1589107171180,123394,o
1589107171354,123568,u
1589107171558,123772,l
1589107171673,123887,d
1589107171800,124014, 
1589107171959,124173,w
1589107172149,124363,a
1589107172284,124498,i
1589107172451,124665,t
1589107172580,124794, 
1589107172860,125074,u
1589107173593,125807,Backspace
1589107174101,126315,q
1589107174355,126569,u
1589107174647,126861,e
1589107174986,127200,Backspace
1589107175643,127857,i
1589107175840,128054,e
1589107175876,128090,t
1589107176078,128292,l
1589107176252,128466,y
1589107176392,128606, 
1589107176949,129163,f
1589107177066,129280,o
1589107177154,129368,r
1589107177290,129504, 
1589107177456,129670,t
1589107177657,129871,h
1589107177807,130021,e
1589107177932,130146, 
1589107178230,130444,s
1589107178243,130457,a
1589107178395,130609,l
1589107178576,130790,a
1589107178868,131082,v
1589107178959,131173,a
1589107179169,131383,t
1589107179429,131643,i
1589107179557,131771,o
1589107179762,131976,n
1589107179929,132143, 
1589107180388,132602,o
1589107180485,132699,f
1589107180619,132833, 
1589107180777,132991,t
1589107180895,133109,h
1589107180979,133193,e
1589107181084,133298, 
1589107181215,133429,l
1589107181429,133643,o
1589107181517,133731,r
1589107181737,133951,d
1589107181821,134035,k
1589107182472,134686,Backspace
1589107182961,135175,comma
1589107183153,135367, 
1589107183714,135928,g
1589107183793,136007,o
1589107183981,136195,o
1589107184109,136323,d
1589107184177,136391, 
1589107184356,136570,i
1589107184614,136828,s
1589107184801,137015, 
1589107185073,137287,i
1589107185188,137402,t
1589107185313,137527, 
1589107185452,137666,f
1589107185564,137778,o
1589107185804,138018,r
1589107186014,138228, 
1589107186155,138369,a
1589107186244,138458, 
1589107186541,138755,y
1589107186701,138915,o
1589107186872,139086,u
1589107187134,139348,n
1589107187259,139473,g
1589107187327,139541, 
1589107187532,139746,m
1589107187640,139854,a
1589107187763,139977,n
1589107187916,140130, 
1589107188086,140300,t
1589107188181,140395,o
1589107188309,140523, 
1589107188515,140729,b
1589107188710,140924,e
1589107188962,141176,a
1589107189054,141268,r
1589107189166,141380, 
1589107189334,141548,t
1589107189455,141669,h
1589107189633,141847,e
1589107189800,142014, 
1589107190053,142267,y
1589107190315,142529,o
1589107190546,142760,k
1589107190655,142869,e
1589107190766,142980, 
1589107190895,143109,i
1589107191079,143293,n
1589107191227,143441, 
1589107191402,143616,h
1589107191589,143803,i
1589107191717,143931,s
1589107191806,144020, 
1589107191991,144205,y
1589107192155,144369,o
1589107192309,144523,u
1589107192500,144714,t
1589107192640,144854,h
1589107193187,145401,.
1589107193456,145670, 
1589107194698,146912,s
1589107194837,147051,o
1589107195062,147276, 
1589107195217,147431,t
1589107195356,147570,h
1589107195513,147727,e
1589107195581,147795,r
1589107195676,147890, 
1589107196655,148869,Backspace
1589107197112,149326,e
1589107197279,149493, 
1589107197454,149668,i
1589107197602,149816,s
1589107197726,149940, 
1589107197960,150174,o
1589107198123,150337,b
1589107198319,150533,v
1589107198695,150909,i
1589107199026,151240,o
1589107199221,151435,u
1589107199413,151627,s
1589107199594,151808,l
1589107199811,152025, 
1589107200294,152508,Backspace
1589107201156,153370,y
1589107201277,153491, 
1589107201436,153650,s
1589107201545,153759,o
1589107201989,154203,m
1589107202131,154345,e
1589107202341,154555,t
1589107202410,154624,h
1589107202579,154793,i
1589107202791,155005,n
1589107202872,155086,g
1589107203032,155246, 
1589107203329,155543,g
1589107203450,155664,o
1589107203606,155820,o
1589107203737,155951,d
1589107203794,156008, 
1589107204036,156250,h
1589107204191,156405,e
1589107204343,156557,r
1589107204407,156621,e
1589107206624,158838,.
1589107206877,159091, 
1589107207069,159283,w
1589107207221,159435,h
1589107207354,159568,a
1589107207421,159635,t
1589107207498,159712, 
1589107207666,159880,i
1589107207771,159985,s
1589107207863,160077, 
1589107208136,160350,i
1589107208239,160453,t
1589107208680,160894,?
1589107208719,160933,Shift
1589107208941,161155, 
1589107209113,161327,t
1589107209182,161396,o
1589107209335,161549, 
1589107209430,161644,w
1589107209746,161960,i
1589107210258,162472,Backspace
1589107210862,163076,a
1589107211027,163241,i
1589107211131,163345,t
1589107211232,163446, 
1589107211393,163607,o
1589107211560,163774,n
1589107211715,163929, 
1589107211853,164067,t
1589107211966,164180,h
1589107212071,164285,e
1589107212210,164424, 
1589107212438,164652,l
1589107212657,164871,o
1589107212730,164944,r
1589107212956,165170,d
1589107213029,165243, 
1589107213191,165405,m
1589107213388,165602,e
1589107213432,165646,a
1589107213594,165808,n
1589107213714,165928,s
1589107213828,166042, 
1589107213999,166213,t
1589107214103,166317,o
1589107214252,166466, 
1589107214516,166730,p
1589107214763,166977,l
1589107214992,167206,a
1589107215249,167463,c
1589107215293,167507,e
1589107215434,167648, 
1589107215644,167858,y
1589107215819,168033,o
1589107216110,168324,u
1589107216235,168449,r
1589107216372,168586, 
1589107216617,168831,h
1589107216934,169148,o
1589107217576,169790,p
1589107217714,169928,e
1589107217876,170090, 
1589107218016,170230,i
1589107218226,170440,n
1589107218368,170582, 
1589107218526,170740,h
1589107219241,171455,i
1589107219524,171738,m
1589107219969,172183,comma
1589107220152,172366, 
1589107220320,172534,t
1589107220409,172623,o
1589107220574,172788, 
1589107220639,172853,t
1589107220827,173041,r
1589107220936,173150,u
1589107221156,173370,s
1589107221217,173431,t
1589107221348,173562, 
1589107221503,173717,t
1589107221636,173850,h
1589107221812,174026,a
1589107221895,174109,t
1589107221990,174204, 
1589107222183,174397,h
1589107222279,174493,e
1589107222383,174597, 
1589107222493,174707,i
1589107222626,174840,s
1589107222734,174948, 
1589107222886,175100,t
1589107222974,175188,h
1589107223066,175280,e
1589107223151,175365, 
1589107224143,176357,o
1589107224355,176569,n
1589107224434,176648,e
1589107224519,176733, 
1589107224912,177126,w
1589107225004,177218,h
1589107225168,177382,o
1589107225334,177548, 
1589107225543,177757,c
1589107225596,177810,a
1589107225674,177888,n
1589107225845,178059, 
1589107225888,178102,d
1589107226073,178287,e
1589107226141,178355,l
1589107226303,178517,i
1589107226396,178610,v
1589107226632,178846,e
1589107226701,178915,r
1589107226737,178951, 
1589107226926,179140,y
1589107227059,179273,o
1589107227213,179427,u
1589107227593,179807,.
1589107227844,180058, 
1589107228115,180329,y
1589107228255,180469,o
1589107228437,180651,u
1589107228649,180863,r
1589107228866,181080, 
1589107229166,181380,e
1589107229291,181505,n
1589107229442,181656,t
1589107229571,181785,u
1589107229747,181961,r
1589107229779,181993,e
1589107229925,182139, 
1589107230077,182291,c
1589107230151,182365,o
1589107230505,182719,n
1589107230672,182886,f
1589107230793,183007,u
1589107230904,183118,d
1589107231146,183360,e
1589107232389,184603,Backspace
1589107232584,184798,Backspace
1589107232806,185020,Backspace
1589107233638,185852,i
1589107233880,186094,d
1589107234066,186280,e
1589107234265,186479,n
1589107234412,186626,c
1589107234464,186678,e
1589107234602,186816, 
1589107234881,187095,r
1589107234921,187135,e
1589107235133,187347,s
1589107235412,187626,t
1589107235468,187682,s
1589107235582,187796, 
1589107235767,187981,o
1589107235914,188128,n
1589107236093,188307, 
1589107236288,188502,h
1589107236413,188627,i
1589107236724,188938,m
1589107237699,189913,.
1589107237933,190147, 
1589107238544,190758,w
1589107238600,190814,e
1589107238830,191044, 
1589107238970,191184,w
1589107239196,191410,a
1589107239352,191566,i
1589107239463,191677,t
1589107239552,191766, 
1589107239810,192024,h
1589107240251,192465,Backspace
1589107240725,192939,u
1589107240982,193196,p
1589107241588,193802,o
1589107241819,194033,n
1589107241989,194203, 
1589107242286,194500,h
1589107242525,194739,i
1589107242779,194993,m
1589107242988,195202, 
1589107243246,195460,b
1589107243343,195557,e
1589107243575,195789,c
1589107243615,195829,a
1589107243732,195946,u
1589107243832,196046,s
1589107243994,196208,e
1589107244090,196304, 
1589107244281,196495,h
1589107244377,196591,e
1589107244498,196712, 
1589107244735,196949,i
1589107244875,197089,s
1589107245008,197222, 
1589107245499,197713,g
1589107245611,197825,o
1589107245736,197950,d
1589107245825,198039, 
1589107245929,198143,a
1589107246060,198274,n
1589107246161,198375,d
1589107246287,198501, 
1589107246483,198697,w
1589107246527,198741,e
1589107246640,198854, 
1589107246792,199006,a
1589107246980,199194,r
1589107247012,199226,e
1589107247159,199373, 
1589107247335,199549,n
1589107247526,199740,o
1589107247650,199864,t
1589107248139,200353,.
1589107249464,201678, 
1589107252093,204307,w
1589107252247,204461,h
1589107252701,204915,y
1589107252854,205068, 
1589107253002,205216,i
1589107253091,205305,s
1589107253198,205412, 
1589107253298,205512,i
1589107253522,205736,t
1589107253693,205907, 
1589107253882,206096,s
1589107253977,206191,o
1589107254112,206326, 
1589107254348,206562,h
1589107254497,206711,a
1589107254582,206796,r
1589107254774,206988,d
1589107254890,207104,.
1589107255186,207400, 
1589107256171,208385,w
1589107256304,208518,h
1589107256476,208690,y
1589107256641,208855, 
1589107256813,209027,i
1589107256909,209123,s
1589107257047,209261, 
1589107257119,209333,w
1589107257329,209543,a
1589107257448,209662,i
1589107257566,209780,t
1589107257636,209850,i
1589107257838,210052,n
1589107257935,210149,g
1589107258043,210257, 
1589107258226,210440,s
1589107258301,210515,o
1589107258484,210698, 
1589107258599,210813,d
1589107258726,210940,i
1589107258893,211107,f
1589107259064,211278,f
1589107259158,211372,i
1589107259307,211521,c
1589107259388,211602,u
1589107259593,211807,l
1589107259720,211934,t
1589107259931,212145,.
1589107260131,212345, 
1589107260582,212796,b
1589107260691,212905,e
1589107261032,213246,c
1589107261214,213428,a
1589107261343,213557,u
1589107261831,214045,u
1589107262672,214886,Backspace
1589107263447,215661,s
1589107263625,215839,e
1589107263753,215967, 
1589107263925,216139,i
1589107263985,216199,t
1589107264145,216359, 
1589107264237,216451,f
1589107264380,216594,e
1589107264555,216769,e
1589107264717,216931,l
1589107264844,217058,s
1589107264977,217191, 
1589107265187,217401,l
1589107265915,218129,Backspace
1589107266497,218711,a
1589107266557,218771,s
1589107266786,219000, 
1589107266947,219161,i
1589107267073,219287,f
1589107267192,219406, 
1589107267382,219596,w
1589107267438,219652,e
1589107267539,219753, 
1589107267711,219925,a
1589107267897,220111,r
1589107267926,220140,e
1589107268858,221072, 
1589107269067,221281,n
1589107269282,221496,o
1589107269378,221592,t
1589107269500,221714, 
1589107269660,221874,d
1589107269712,221926,o
1589107269887,222101,u
1589107270127,222341,n
1589107270251,222465,g
1589107270526,222740,Backspace
1589107270661,222875,Backspace
1589107270839,223053,Backspace
1589107271324,223538,i
1589107271508,223722,n
1589107271600,223814,g
1589107271685,223899, 
1589107271801,224015,a
1589107271837,224051,n
1589107272017,224231,y
1589107272138,224352,t
1589107272215,224429,h
1589107272604,224818,n
1589107272955,225169,Backspace
1589107273384,225598,n
1589107273737,225951,Backspace
1589107273971,226185,i
1589107274157,226371,n
1589107274257,226471,g
1589107274443,226657,.
1589107274717,226931, 
1589107275064,227278,a
1589107275215,227429,n
1589107275312,227526,d
1589107275420,227634, 
1589107275558,227772,t
1589107275681,227895,n
1589107276361,228575,Backspace
1589107276946,229160,h
1589107277135,229349,a
1589107277199,229413,t
1589107277632,229846,'
1589107277815,230029,s
1589107277936,230150, 
1589107278825,231039,t
1589107278942,231156,h
1589107279053,231267,e
1589107279137,231351, 
1589107279407,231621,p
1589107279636,231850,o
1589107279804,232018,i
1589107280019,232233,n
1589107280135,232349,t
1589107280459,232673,.
1589107280685,232899, 
1589107281850,234064,y
1589107282044,234258,o
1589107282144,234358,u
1589107282713,234927,'
1589107283080,235294,r
1589107283124,235338,e
1589107283535,235749, 
1589107283772,235986,n
1589107283967,236181,o
1589107284093,236307,t
1589107284935,237149, 
1589107285143,237357,d
1589107285223,237437,o
1589107285487,237701,i
1589107285733,237947,n
1589107286382,238596,g
1589107286540,238754, 
1589107286840,239054,a
1589107286935,239149,n
1589107287142,239356,y
1589107287250,239464,t
1589107287342,239556,h
1589107287573,239787,i
1589107287771,239985,n
1589107287860,240074,g
1589107288131,240345,comma
1589107288302,240516, 
1589107288450,240664,b
1589107288646,240860,u
1589107288746,240960,t
1589107288864,241078, 
1589107289130,241344,Shift
1589107289130,241344,g
1589107289274,241488,o
1589107289387,241601,d
1589107289468,241682, 
1589107289731,241945,i
1589107289816,242030,s
1589107290265,242479,.
1589107290488,242702, 
1589107292459,244673,h
1589107292658,244872,o
1589107292731,244945,w
1589107292906,245120,e
1589107293075,245289,v
1589107293311,245525,e
1589107293364,245578,r
1589107293467,245681,comma
1589107293651,245865, 
1589107293846,246060,w
1589107293998,246212,a
1589107294134,246348,i
1589107294245,246459,t
1589107294318,246532,i
1589107294509,246723,n
1589107294706,246920,g
1589107294896,247110, 
1589107295092,247306,i
1589107295229,247443,s
1589107295333,247547, 
1589107295729,247943,o
1589107295912,248126,n
1589107296020,248234,e
1589107296101,248315, 
1589107296295,248509,o
1589107296355,248569,f
1589107296474,248688, 
1589107296602,248816,t
1589107296676,248890,h
1589107297074,249288,e
1589107297191,249405, 
1589107297276,249490,g
1589107297545,249759,r
1589107297661,249875,e
1589107297733,249947,a
1589107297935,250149,t
1589107298143,250357,e
1589107298377,250591,s
1589107298452,250666,t
1589107298573,250787, 
1589107298696,250910,a
1589107298843,251057,p
1589107298999,251213,p
1589107299249,251463,l
1589107299466,251680,i
1589107299663,251877,c
1589107299732,251946,a
1589107299927,252141,t
1589107300137,252351,i
1589107300201,252415,o
1589107300380,252594,n
1589107300488,252702,s
1589107300573,252787, 
1589107300672,252886,o
1589107300784,252998,f
