Time in Milliseconds, Duration from start, Key
1588746070534,263524,o
1588746070587,263577,f
1588746070717,263707, 
1588746070814,263804,t
1588746071159,264149,h
1588746071351,264341,e
1588746071476,264466, 
1588746071579,264569,w
1588746072044,265034,o
1588746072160,265150,r
1588746072352,265342,d
1588746072499,265489, 
1588746073060,266050,"
1588746073169,266159,Shift
1588746073424,266414,b
1588746073635,266625,a
1588746073714,266704,n
1588746073894,266884,k
1588746074327,267317,"
1588746074414,267404,Shift
1588746074887,267877, 
1588746075505,268495,i
1588746075678,268668,n
1588746075840,268830, 
1588746075959,268949,t
1588746076053,269043,h
1588746076130,269120,e
1588746076275,269265, 
1588746076299,269289,s
1588746076463,269453,e
1588746076592,269582,n
1588746076715,269705,t
1588746076780,269770,e
1588746076900,269890,n
1588746077048,270038,c
1588746077084,270074,e
1588746077193,270183, 
1588746079672,272662,'
1588746080431,273421,i
1588746081292,274282, 
1588746081620,274610,a
1588746081721,274711,r
1588746081905,274895,r
1588746082059,275049,i
1588746082144,275134,v
1588746082331,275321,e
1588746082534,275524,d
1588746082663,275653, 
1588746082871,275861,a
1588746083050,276040,t
1588746083184,276174, 
1588746083314,276304,t
1588746083431,276421,h
1588746083528,276518,e
1588746083620,276610, 
1588746083868,276858,b
1588746084020,277010,a
1588746084293,277283,n
1588746084561,277551,k
1588746084938,277928, 
1588746085925,278915,a
1588746086034,279024,f
1588746086253,279243,t
1588746086456,279446,e
1588746086493,279483,r
1588746086608,279598, 
1588746086673,279663,c
1588746086853,279843,r
1588746086933,279923,o
1588746087025,280015,s
1588746087935,280925,s
1588746088106,281096,i
1588746088302,281292,n
1588746088386,281376,g
1588746088722,281712, 
1588746088890,281880,t
1588746088994,281984,h
1588746089087,282077,e
1588746089531,282521,.
1588746089674,282664,.
1588746089817,282807,.
1588746090026,283016,'
1588746090314,283304, 
1588746091044,284034,r
1588746091080,284070,e
1588746091277,284267,q
1588746091338,284328,u
1588746091517,284507,i
1588746091573,284563,r
1588746091618,284608,e
1588746091780,284770,s
1588746091836,284826, 
1588746092023,285013,k
1588746092193,285183,n
1588746092390,285380,o
1588746092494,285484,w
1588746092701,285691,i
1588746092866,285856,n
1588746092965,285955,g
1588746093050,286040, 
1588746093216,286206,i
1588746093321,286311,f
1588746093431,286421, 
1588746093603,286593,t
1588746093692,286682,h
1588746093800,286790,e
1588746093915,286905, 
1588746093984,286974,s
1588746094148,287138,e
1588746094285,287275,n
1588746094425,287415,t
1588746094469,287459,e
1588746094591,287581,n
1588746094701,287691,c
1588746094749,287739,e
1588746094940,287930,s
1588746095053,288043, 
1588746095630,288620,Backspace
1588746095978,288968,Backspace
1588746096379,289369, 
1588746096574,289564,e
1588746096714,289704,n
1588746096847,289837,d
1588746096914,289904,s
1588746096991,289981, 
1588746097107,290097,i
1588746097290,290280,n
1588746097434,290424, 
1588746098059,291049,'
1588746098393,291383,.
1588746098523,291513,.
1588746098685,291675,.
1588746098927,291917, 
1588746099084,292074,r
1588746099166,292156,o
1588746099334,292324,a
1588746099394,292384,d
1588746099584,292574,.
1588746099817,292807,'
1588746100754,293744, 
1588746100919,293909,o
1588746101015,294005,r
1588746101149,294139, 
1588746101947,294937,'
1588746102294,295284,.
1588746102437,295427,.
1588746102594,295584,.
1588746102832,295822, 
1588746102943,295933,r
1588746103020,296010,i
1588746103151,296141,v
1588746103388,296378,e
1588746103445,296435,r
1588746103551,296541,'
1588746104423,297413,Backspace
1588746104818,297808,.
1588746105008,297998,'
1588746108282,301272, 
1588746108560,301550,r
1588746108673,301663,n
1588746108818,301808,n
1588746108955,301945,s
1588746109068,302058, 
1588746110122,303112,h
1588746110219,303209,a
1588746110358,303348,v
1588746110443,303433,e
1588746110531,303521, 
1588746110664,303654,i
1588746110830,303820,n
1588746111015,304005, 
1588746111111,304101,r
1588746111152,304142,e
1588746111315,304305,c
1588746111451,304441,e
1588746111589,304579,n
1588746111704,304694,t
1588746111769,304759, 
1588746111944,304934,y
1588746112154,305144,a
1588746112158,305148,e
1588746112254,305244,r
1588746112426,305416,s
1588746112494,305484, 
1588746112682,305672,b
1588746112734,305724,e
1588746112913,305903,c
1588746113006,305996,o
1588746113183,306173,m
1588746113246,306236,e
1588746113371,306361, 
1588746113476,306466,t
1588746113557,306547,h
1588746113641,306631,e
1588746113741,306731, 
1588746114044,307034,t
1588746114370,307360,y
1588746114514,307504,p
1588746114719,307709,i
1588746114908,307898,c
1588746114996,307986,a
1588746115262,308252,l
1588746116323,309313, 
1588746116683,309673,n
1588746116793,309783,e
1588746116865,309855,t
1588746116973,309963,w
1588746117042,310032,o
1588746117199,310189,r
1588746117260,310250,k
1588746117439,310429, 
1588746117615,310605,a
1588746117648,310638,r
1588746117849,310839,c
1588746117986,310976,h
1588746118207,311197,i
1588746118363,311353,t
1588746118450,311440,e
1588746118600,311590,c
1588746118787,311777,t
1588746118882,311872,u
1588746119022,312012,r
1588746119062,312052,e
1588746119168,312158, 
1588746119274,312264,f
1588746119372,312362,o
1588746119454,312444,r
1588746119576,312566, 
1588746119676,312666,t
1588746119847,312837,r
1588746119904,312894,a
1588746120019,313009,n
1588746120112,313102,s
1588746120240,313230,l
1588746120364,313354,a
1588746120452,313442,t
1588746120561,313551,i
1588746120703,313693,o
1588746120885,313875,n
1588746121227,314217,comma
1588746121392,314382, 
1588746121606,314596,p
1588746121802,314792,r
1588746122017,315007,o
1588746122184,315174,c
1588746122364,315354,e
1588746122495,315485,s
1588746122627,315617,s
1588746122724,315714,i
1588746122889,315879,n
1588746122970,315960,g
1588746123057,316047, 
1588746123216,316206,l
1588746123309,316299,a
1588746123433,316423,n
1588746123567,316557,g
1588746123643,316633,u
1588746123755,316745,a
1588746123854,316844,g
1588746123932,316922,e
1588746124062,317052, 
1588746124150,317140,s
1588746124318,317308,e
1588746124447,317437,q
1588746124555,317545,u
1588746124672,317662,e
1588746124779,317769,n
1588746124895,317885,c
1588746124951,317941,e
1588746125048,318038,i
1588746125247,318237,n
1588746126404,319394,Backspace
1588746126621,319611,Backspace
1588746126835,319825,Backspace
1588746127094,320084,Backspace
1588746128813,321803,t
1588746128919,321909,i
1588746129055,322045,a
1588746129159,322149,l
1588746129299,322289,l
1588746129412,322402,y
1588746129548,322538, 
1588746131480,324470,i
1588746131636,324626,n
1588746131776,324766, 
1588746131876,324866,a
1588746131972,324962, 
1588746132335,325325,l
1588746132458,325448,e
1588746132522,325512,f
1588746132706,325696,t
1588746132774,325764,-
1588746133383,326373,t
1588746133613,326603,o
1588746134015,327005,-
1588746134315,327305,r
1588746134445,327435,i
1588746134565,327555,g
1588746134681,327671,h
1588746134785,327775,t
1588746135167,328157, 
1588746135438,328428,o
1588746135503,328493,r
1588746135642,328632, 
1588746135980,328970,r
1588746136127,329117,i
1588746136221,329211,g
1588746136346,329336,h
1588746136424,329414,t
1588746136662,329652,-
1588746136890,329880,t
1588746137048,330038,o
1588746137289,330279,-
1588746137512,330502,l
1588746137706,330696,f
1588746138063,331053,Backspace
1588746138257,331247,e
1588746138305,331295,f
1588746138582,331572,t
1588746138744,331734, 
1588746139001,331991,f
1588746139187,332177,a
1588746139240,332230,s
1588746139407,332397,s
1588746139535,332525,h
1588746139719,332709,o
1588746140246,333236,Backspace
1588746140626,333616,Backspace
1588746140919,333909,Backspace
1588746141181,334171,h
1588746141664,334654,i
1588746141812,334802,o
1588746141994,334984,n
1588746142687,335677,.
1588746142958,335948, 
1588746143110,336100,r
1588746143126,336116,e
1588746143314,336304,a
1588746143450,336440,d
1588746143925,336915,i
1588746144100,337090,n
1588746144211,337201,g
1588746144332,337322, 
1588746144640,337630,o
1588746144804,337794,n
1588746144877,337867,e
1588746145007,337997, 
1588746145112,338102,w
1588746145201,338191,o
1588746145286,338276,r
1588746145468,338458,d
1588746145573,338563, 
1588746145707,338697,a
1588746145812,338802,t
1588746145868,338858, 
1588746145980,338970,a
1588746146084,339074, 
1588746146233,339223,t
1588746146313,339303,i
1588746146507,339497,m
1588746146596,339586,e
1588746146993,339983,comma
1588746147170,340160, 
1588746147300,340290,t
1588746147368,340358,h
1588746147621,340611,i
1588746147737,340727,s
1588746147870,340860, 
1588746148072,341062,f
1588746148184,341174,o
1588746148278,341268,r
1588746148515,341505,c
1588746148581,341571,e
1588746148774,341764,s
1588746148895,341885, 
1588746149035,342025,r
1588746149131,342121,n
1588746149256,342246,n
1588746149416,342406,s
1588746149568,342558, 
1588746149729,342719,t
1588746149802,342792,o
1588746149953,342943, 
1588746150150,343140,p
1588746150242,343232,e
1588746150270,343260,r
1588746150443,343433,f
1588746150524,343514,o
1588746150680,343670,r
1588746150741,343731,m
1588746150900,343890, 
1588746151034,344024,m
1588746151196,344186,u
1588746151385,344375,l
1588746151612,344602,t
1588746151699,344689,i
1588746151883,344873,p
1588746152037,345027,l
1588746152102,345092,e
1588746152233,345223, 
1588746152307,345297,s
1588746152471,345461,t
1588746152491,345481,e
1588746152644,345634,p
1588746152760,345750,s
1588746152875,345865, 
1588746153465,346455,t
1588746153603,346593,o
1588746153783,346773, 
1588746153974,346964,m
1588746154088,347078,a
1588746154219,347209,l
1588746154228,347218,k
1588746154365,347355,e
1588746155058,348048,Backspace
1588746155415,348405,Backspace
1588746155699,348689,Backspace
1588746156043,349033,Backspace
1588746156288,349278,Backspace
1588746156505,349495,m
1588746156599,349589,a
1588746156709,349699,k
1588746156801,349791,e
1588746156943,349933, 
1588746160877,353867,d
1588746161055,354045,e
1588746161227,354217,c
1588746161422,354412,i
1588746161691,354681,s
1588746161900,354890,i
1588746162057,355047,o
1588746162239,355229,n
1588746162344,355334,s
1588746162478,355468, 
1588746162620,355610,t
1588746162743,355733,h
1588746162888,355878,a
1588746162921,355911,t
1588746163004,355994, 
1588746163105,356095,d
1588746163278,356268,e
1588746163580,356570,e
1588746164187,357177,Backspace
1588746164811,357801,p
1588746164949,357939,e
1588746165065,358055,n
1588746165170,358160,d
1588746165274,358264, 
1588746165551,358541,o
1588746165751,358741,n
1588746165928,358918, 
1588746166105,359095,w
1588746166347,359337,o
1588746166487,359477,r
1588746166751,359741,d
1588746166810,359800,s
1588746166903,359893, 
1588746167150,360140,f
1588746167250,360240,a
1588746167398,360388,r
1588746167518,360508, 
1588746167603,360593,a
1588746167772,360762,w
1588746167969,360959,a
1588746168038,361028,y
1588746168198,361188, 
1588746168254,361244,f
1588746168436,361426,r
1588746168501,361491,o
1588746168663,361653,m
1588746168840,361830, 
1588746168915,361905,e
1588746169099,362089,a
1588746169156,362146,c
1588746169348,362338,h
1588746169513,362503, 
1588746169656,362646,o
1588746169801,362791,t
1588746169932,362922,h
1588746170057,363047,e
1588746170105,363095,r
1588746170425,363415,.
1588746170853,363843, 
1588746171179,364169,p
1588746171259,364249,r
1588746171495,364485,o
1588746171605,364595,c
1588746171772,364762,e
1588746171876,364866,s
1588746172056,365046,s
1588746172626,365616,i
1588746172847,365837,n
1588746172973,365963,g
1588746173069,366059, 
1588746173591,366581,t
1588746173665,366655,h
1588746173753,366743,e
1588746173866,366856, 
1588746173939,366929,e
1588746174166,367156,x
1588746174278,367268,a
1588746174490,367480,m
1588746174720,367710,p
1588746174948,367938,l
1588746175069,368059,e
1588746175170,368160, 
1588746175301,368291,a
1588746175381,368371,b
1588746175592,368582,o
1588746175652,368642,v
1588746175853,368843,e
1588746175932,368922,comma
1588746176237,369227, 
1588746176418,369408,a
1588746176516,369506,n
1588746176703,369693, 
1588746176946,369936,r
1588746177050,370040,n
1588746177199,370189,n
1588746177676,370666, 
1588746177854,370844,c
1588746177962,370952,o
1588746178100,371090,u
1588746178279,371269,l
1588746178391,371381,d
1588746178472,371462, 
1588746178614,371604,o
1588746178783,371773,n
1588746178976,371966,l
1588746179041,372031,y
1588746179174,372164, 
1588746179345,372335,d
1588746179569,372559,e
1588746179703,372693,t
1588746179916,372906,e
1588746179957,372947,r
1588746180028,373018,m
1588746180210,373200,i
1588746180405,373395,n
1588746180473,373463,e
1588746180583,373573, 
1588746180705,373695,t
1588746180822,373812,h
1588746180956,373946,a
1588746181016,374006,t
1588746181150,374140, 
1588746182020,375010,'
1588746182371,375361,b
1588746182595,375585,a
1588746182600,375590,c
1588746183427,376417,Backspace
1588746183749,376739,n
1588746184557,377547,k
1588746184944,377934,'
1588746185281,378271, 
1588746186196,379186,i
1588746186296,379286,s
1588746186373,379363, 
1588746186516,379506,l
1588746186665,379655,i
1588746186855,379845,k
1588746186949,379939,e
1588746187094,380084,l
1588746187191,380181,y
1588746187304,380294, 
1588746187529,380519,t
1588746187594,380584,o
1588746187767,380757, 
1588746187872,380862,r
1588746187924,380914,e
1588746188094,381084,f
1588746188387,381377,e
1588746188447,381437,r
1588746188570,381560, 
1588746188686,381676,t
1588746188792,381782,o
1588746188909,381899, 
1588746189026,382016,t
1588746189135,382125,h
1588746189187,382177,e
1588746189322,382312, 
1588746189560,382550,b
1588746189610,382600,a
1588746189707,382697,a
1588746189888,382878,n
1588746190043,383033,k
1588746190281,383271, 
1588746190582,383572,o
1588746190730,383720,f
1588746190834,383824, 
1588746190994,383984,a
1588746191126,384116, 
1588746191266,384256,r
1588746191970,384960,i
1588746192068,385058,v
1588746192321,385311,e
1588746192384,385374,r
1588746192473,385463, 
1588746192710,385700,a
1588746192846,385836,f
1588746193079,386069,t
1588746193302,386292,e
1588746193334,386324,r
1588746193443,386433, 
1588746193601,386591,r
1588746193617,386607,e
1588746193846,386836,a
1588746193958,386948,d
1588746194105,387095,i
1588746194305,387295,n
1588746194413,387403,g
1588746194539,387529, 
1588746195069,388059,e
1588746195291,388281,a
1588746195323,388313,c
1588746195458,388448,h
1588746195647,388637, 
1588746195755,388745,w
1588746195871,388861,o
1588746195987,388977,r
1588746196150,389140,l
1588746196294,389284,d
1588746196440,389430, 
1588746196696,389686,b
1588746196769,389759,e
1588746196947,389937,t
1588746197080,390070,w
1588746197112,390102,e
1588746197305,390295,e
1588746197470,390460,n
1588746197637,390627, 
1588746197869,390859,b
1588746197974,390964,a
1588746198101,391091,n
1588746198278,391268,k
1588746198677,391667, 
1588746199071,392061,a
1588746199197,392187,n
1588746199300,392290,d
1588746199427,392417, 
1588746199804,392794,r
1588746199981,392971,i
1588746200088,393078,v
1588746200382,393372,e
1588746200430,393420,r
1588746200579,393569, 
1588746200666,393656,s
1588746200830,393820,t
1588746200898,393888,e
1588746201018,394008,p
1588746201316,394306, 
1588746201523,394513,b
1588746201696,394686,y
1588746201904,394894, 
1588746201989,394979,s
1588746202157,395147,t
1588746202198,395188,e
1588746202306,395296,p
1588746202951,395941,/
1588746204001,396991, 
1588746204850,397840,Backspace
1588746205069,398059,Backspace
1588746205551,398541,.
1588746205904,398894, 
1588746206995,399985,p
1588746207173,400163,r
1588746207434,400424,i
1588746207564,400554,o
1588746207786,400776,r
1588746207920,400910, 
1588746208126,401116,r
1588746208166,401156,e
1588746208321,401311,s
1588746208602,401592,e
1588746208631,401621,a
1588746208647,401637,r
1588746208856,401846,c
1588746208921,401911,h
1588746209077,402067, 
1588746209290,402280,h
1588746209437,402427,a
1588746209514,402504,s
1588746209656,402646, 
1588746209750,402740,s
1588746209857,402847,h
1588746210043,403033,o
1588746210172,403162,w
1588746210272,403262,n
1588746210457,403447, 
1588746210597,403587,t
1588746210710,403700,h
1588746210916,403906,a
1588746210984,403974,t
1588746211417,404407,comma
1588746211647,404637, 
1588746211788,404778,r
1588746211933,404923,o
1588746212062,405052,u
1588746212345,405335,g
1588746212503,405493,h
1588746213442,406432,l
1588746213722,406712,y
1588746213896,406886, 
1588746214170,407160,s
1588746214836,407826,p
1588746214996,407986,e
1588746215073,408063,a
1588746215247,408237,k
1588746215442,408432,i
1588746215639,408629,n
1588746215739,408729,g
1588746216029,409019,comma
1588746216265,409255, 
1588746217010,410000,t
1588746217113,410103,h
1588746217214,410204,e
1588746217302,410292, 
1588746217520,410510,m
1588746217743,410733,o
1588746217931,410921,r
1588746217955,410945,e
1588746218060,411050, 
1588746218231,411221,s
1588746218323,411313,u
1588746218492,411482,c
1588746218512,411502,h
1588746218702,411692, 
1588746218746,411736,s
1588746218949,411939,t
1588746219016,412006,e
1588746219196,412186,p
1588746219324,412314,s
1588746219448,412438, 
1588746219716,412706,d
1588746219889,412879,e
1588746220079,413069,c
1588746220204,413194,i
1588746220367,413357,s
1588746220556,413546,i
1588746220704,413694,o
1588746220889,413879,n
1588746221335,414325, 
1588746221712,414702,r
1588746221768,414758,e
1588746221961,414951,q
1588746222053,415043,u
1588746222252,415242,i
1588746222364,415354,r
1588746222392,415382,e
1588746222679,415669,comma
1588746222960,415950, 
1588746224175,417165,t
1588746224267,417257,h
1588746224336,417326,e
1588746224436,417426, 
1588746224615,417605,h
1588746224735,417725,a
1588746224795,417785,r
1588746224963,417953,d
1588746225203,418193,e
1588746225254,418244,r
1588746225299,418289, 
1588746225496,418486,i
1588746225608,418598,t
1588746225690,418680, 
1588746225850,418840,i
1588746225942,418932,s
1588746226054,419044, 
1588746226182,419172,f
1588746226288,419278,o
1588746226379,419369,r
1588746226491,419481, 
1588746226629,419619,r
1588746226677,419667,e
1588746226869,419859,c
1588746226956,419946,u
1588746227020,420010,r
1588746227236,420226,r
1588746227293,420283,e
1588746227415,420405,n
1588746227582,420572,t
1588746227698,420688, 
1588746229031,422021,n
1588746229144,422134,e
1588746229216,422206,t
1588746229336,422326,w
1588746229495,422485,o
1588746229607,422597,r
1588746229737,422727,k
1588746229864,422854,s
1588746229953,422943, 
1588746230108,423098,t
1588746230177,423167,o
1588746230306,423296, 
1588746230482,423472,l
1588746230736,423726,e
1588746230739,423729,a
1588746230796,423786,r
1588746230874,423864,n
1588746231481,424471, 
1588746231632,424622,h
1588746231811,424801,o
1588746231938,424928,w
1588746232027,425017, 
1588746232219,425209,t
1588746232288,425278,o
1588746232461,425451, 
1588746232630,425620,m
1588746232767,425757,a
1588746232908,425898,k
1588746233033,426023,e
1588746233138,426128, 
1588746233336,426326,t
1588746233437,426427,h
1588746233616,426606,o
1588746233727,426717,s
1588746233891,426881,e
1588746234003,426993, 
1588746234071,427061,d
1588746234246,427236,e
1588746234441,427431,c
1588746234545,427535,i
1588746234672,427662,s
1588746234837,427827,i
1588746235005,427995,o
1588746235195,428185,n
1588746235312,428302,s
1588746235632,428622,.
1588746236273,429263, 
1588746236917,429907,t
1588746237012,430002,h
1588746237129,430119,e
1588746237275,430265, 
1588746237384,430374,s
1588746237616,430606,e
1588746237728,430718,q
1588746237830,430820,u
1588746237937,430927,e
1588746238042,431032,n
1588746238169,431159,t
1588746238278,431268,i
1588746238437,431427,a
1588746238525,431515,l
1588746238681,431671,l
1588746238791,431781,y
1588746238913,431903, 
1588746239467,432457,n
1588746239584,432574,a
1588746239695,432685,t
1588746239789,432779,u
1588746239943,432933,r
1588746239975,432965,e
1588746240052,433042, 
1588746240196,433186,o
1588746240279,433269,f
1588746240376,433366, 
1588746240832,433822,r
1588746240945,433935,n
1588746241080,434070,n
1588746241174,434164,s
1588746241306,434296, 
1588746241752,434742,a
1588746242051,435041,l
1588746242185,435175,s
1588746242251,435241,o
1588746242371,435361, 
1588746242542,435532,m
1588746242776,435766,a
1588746242939,435929,k
1588746243043,436033,e
1588746243122,436112, 
1588746243296,436286,i
1588746243405,436395,t
1588746243482,436472, 
1588746243681,436671,m
1588746243877,436867,o
1588746244013,437003,r
1588746244040,437030,e
1588746244145,437135, 
1588746244257,437247,d
1588746244379,437369,i
1588746244468,437458,f
1588746244637,437627,f
1588746244792,437782,i
1588746244953,437943,c
1588746245046,438036,u
1588746245242,438232,l
1588746245400,438390,t
1588746245529,438519, 
1588746245781,438771,t
1588746245888,438878,o
1588746246081,439071, 
1588746246229,439219,f
1588746246294,439284,u
1588746246505,439495,l
1588746246656,439646,l
1588746246738,439728,y
1588746246880,439870, 
1588746247093,440083,t
1588746247141,440131,a
1588746247275,440265,k
1588746247539,440529,e
1588746247689,440679, 
1588746247851,440841,a
1588746247911,440901,d
1588746248174,441164,v
1588746248564,441554,a
1588746248694,441684,n
1588746248892,441882,t
1588746248951,441941,a
1588746249036,442026,g
1588746249178,442168,e
1588746249258,442248, 
1588746249426,442416,o
1588746249511,442501,f
1588746249618,442608, 
1588746249950,442940,m
1588746250156,443146,o
1588746250206,443196,d
1588746250467,443457,e
1588746250538,443528,r
1588746250604,443594,n
1588746250790,443780, 
1588746250973,443963,f
1588746251093,444083,a
1588746251225,444215,s
1588746251285,444275,t
1588746251357,444347, 
1588746251550,444540,c
1588746251632,444622,o
1588746251805,444795,m
1588746252588,445578,p
1588746252774,445764,u
1588746252933,445923,t
1588746253049,446039,i
1588746253260,446250,n
1588746253364,446354,g
1588746253456,446446, 
1588746253657,446647,d
1588746253832,446822,e
1588746254048,447038,v
1588746254193,447183,i
1588746254464,447454,s
1588746254686,447676,i
1588746254784,447774,o
1588746254980,447970,n
1588746255083,448073,s
1588746255172,448162, 
1588746255302,448292,s
1588746255425,448415,u
1588746255701,448691,c
1588746255798,448788,h
1588746256033,449023, 
1588746256265,449255,a
1588746256342,449332,s
1588746256480,449470, 
1588746256975,449965,Backspace
1588746257143,450133,Backspace
1588746258211,451201,s
1588746258349,451339, 
1588746260187,453177,t
1588746260372,453362,p
1588746260563,453553,u
1588746260683,453673,s
1588746260841,453831, 
1588746260965,453955,a
1588746261100,454090,n
1588746261189,454179,d
1588746261314,454304, 
1588746261789,454779,g
1588746261981,454971,p
1588746262182,455172,u
1588746262303,455293,s
1588746263543,456533,comma
1588746263707,456697, 
1588746263827,456817,w
1588746263921,456911,h
1588746264125,457115,i
1588746264283,457273,c
1588746264416,457406,h
1588746264732,457722, 
1588746265016,458006,e
1588746265218,458208,x
1588746265424,458414,c
1588746265606,458596,e
1588746265693,458683,p
1588746265891,458881,p
1588746266277,459267,Backspace
1588746266512,459502,Backspace
1588746266823,459813,l
1588746267017,460007, 
1588746267394,460384,a
1588746267474,460464,t
1588746267570,460560, 
1588746267803,460793,p
1588746267959,460949,a
1588746268109,461099,r
1588746268222,461212,a
1588746268333,461323,l
1588746268461,461451,l
1588746268535,461525,e
1588746268653,461643,l
1588746268810,461800, 
1588746268921,461911,a
1588746269038,462028,n
1588746269135,462125,d
1588746269214,462204, 
1588746269387,462377,n
1588746269588,462578,o
1588746269703,462693,t
1588746269788,462778, 
1588746269995,462985,s
1588746270194,463184,e
1588746270327,463317,q
1588746270436,463426,u
1588746270537,463527,e
1588746270649,463639,n
1588746270772,463762,t
1588746270878,463868,i
1588746271044,464034,a
1588746271176,464166,l
1588746271354,464344, 
1588746272023,465013,p
1588746272198,465188,r
1588746272317,465307,o
1588746272407,465397,c
1588746272540,465530,e
1588746272638,465628,s
1588746272830,465820,s
1588746272923,465913,i
1588746273103,466093,n
1588746273196,466186,g
1588746273427,466417,/
1588746274075,467065,Backspace
1588746274382,467372,.
1588746274615,467605, 
1588746275006,467996,c
1588746275128,468118,o
1588746275312,468302,n
1588746275645,468635,v
1588746276277,469267,o
1588746276461,469451,l
1588746276617,469607,u
1588746276763,469753,t
1588746276927,469917,i
1588746277859,470849,o
1588746278083,471073,n
1588746278224,471214,a
1588746278322,471312,l
1588746278445,471435, 
1588746278569,471559,n
1588746278694,471684,e
1588746278808,471798,u
1588746278999,471989,r
1588746279051,472041,a
1588746279116,472106,l
1588746279251,472241, 
1588746279418,472408,n
1588746279506,472496,e
1588746279578,472568,t
1588746279703,472693,w
1588746279799,472789,o
1588746279934,472924,r
1588746280046,473036,k
1588746280150,473140,s
1588746280270,473260, 
1588746280369,473359,a
1588746280497,473487,r
1588746280536,473526,e
1588746280609,473599, 
1588746280765,473755,m
1588746280933,473923,u
1588746281068,474058,c
1588746281134,474124,h
1588746281257,474247, 
1588746281422,474412,l
1588746281596,474586,e
1588746281777,474767,s
1588746281980,474970,s
1588746282104,475094, 
1588746282713,475703,s
1588746282888,475878,e
1588746283078,476068,q
1588746283178,476168,u
1588746283300,476290,e
1588746283443,476433,n
1588746283716,476706,t
1588746283819,476809,u
1588746283987,476977,a
1588746284667,477657,Backspace
1588746284843,477833,Backspace
1588746285372,478362,i
1588746285498,478488,a
1588746285607,478597,l
1588746285738,478728, 
1588746285948,478938,t
1588746286001,478991,h
1588746286186,479176,a
1588746286214,479204,n
1588746286392,479382, 
1588746286590,479580,r
1588746286687,479677,n
1588746286838,479828,n
1588746287001,479991,s
1588746287346,480336,comma
1588746287508,480498, 
1588746287780,480770,b
1588746287983,480973,u
1588746288114,481104,t
1588746288177,481167, 
1588746288293,481283,i
1588746288464,481454,n
1588746288608,481598, 
1588746288763,481753,c
1588746288872,481862,o
1588746289059,482049,n
1588746289189,482179,v
1588746289347,482337,o
1588746289557,482547,l
1588746289684,482674,u
1588746289867,482857,t
1588746289959,482949,i
1588746290137,483127,o
1588746290322,483312,n
1588746290474,483464,a
1588746290547,483537,;
1588746290695,483685, 
1588746291578,484568,Backspace
1588746291730,484720,Backspace
1588746292006,484996,l
1588746292162,485152, 
1588746292328,485318,n
1588746292428,485418,e
1588746292556,485546,u
1588746292773,485763,r
1588746292800,485790,a
1588746292903,485893,l
1588746293086,486076, 
1588746293282,486272,n
1588746293385,486375,e
1588746293476,486466,t
1588746293569,486559,w
1588746293679,486669,o
1588746293832,486822,r
1588746293913,486903,k
1588746294074,487064, 
1588746297431,490421,a
1588746297827,490817,r
1588746298066,491056,c
1588746298177,491167,h
1588746299158,492148,i
1588746299481,492471,t
1588746299614,492604,e
1588746299766,492756,c
1588746299969,492959,t
1588746300098,493088,u
1588746300215,493205,r
1588746300271,493261,e
1588746300449,493439,s
1588746300574,493564, 
1588746300748,493738,t
1588746300845,493835,h
1588746300950,493940,e
1588746301075,494065, 
1588746301256,494246,n
1588746301437,494427,u
1588746301607,494597,m
1588746301795,494785,b
1588746301937,494927,e
1588746301982,494972,r
1588746302026,495016, 
1588746302215,495205,o
1588746302291,495281,f
1588746302417,495407, 
1588746302509,495499,s
1588746302675,495665,t
1588746302735,495725,e
1588746302977,495967,s
1588746303433,496423,Backspace
1588746303644,496634,Backspace
1588746304179,497169,e
1588746304446,497436,p
1588746304576,497566,s
1588746304706,497696, 
1588746304978,497968,r
1588746305002,497992,e
1588746305192,498182,q
1588746305338,498328,u
1588746305538,498528,i
1588746305638,498628,r
1588746305671,498661,e
1588746305854,498844,d
1588746305942,498932, 
1588746306093,499083,t
1588746306154,499144,o
1588746306292,499282, 
1588746306388,499378,c
1588746306449,499439,o
1588746306609,499599,m
1588746306726,499716,b
1588746306803,499793,i
1588746306965,499955,n
1588746307042,500032,e
1588746307127,500117, 
1588746307275,500265,i
1588746307437,500427,n
1588746307536,500526,f
1588746307631,500621,o
1588746307763,500753,r
1588746307911,500901,m
1588746308098,501088,a
1588746308183,501173,t
1588746308251,501241,i
1588746308382,501372,o
1588746308553,501543,n
1588746308710,501700, 
1588746308758,501748,f
1588746308946,501936,r
1588746309015,502005,o
1588746309186,502176,m
1588746309347,502337, 
1588746309466,502456,d
1588746309583,502573,i
1588746309672,502662,s
1588746309870,502860,t
1588746309926,502916,a
1588746310099,503089,n
1588746310302,503292,t
1588746310408,503398, 
1588746310705,503695,p
1588746310962,503952,a
1588746311007,503997,r
1588746311302,504292,t
1588746311354,504344,s
1588746311513,504503, 
1588746311684,504674,o
1588746311753,504743,f
1588746311907,504897, 
1588746312006,504996,t
1588746312105,505095,h
1588746312500,505490,e
1588746312635,505625, 
1588746312817,505807,i
1588746313018,506008,n
1588746313628,506618,p
1588746313808,506798,u
1588746313934,506924,t
1588746314003,506993, 
1588746314203,507193,s
1588746314298,507288,t
1588746314311,507301,i
1588746314545,507535,l
1588746314694,507684,l
1588746314877,507867, 
1588746314959,507949,g
1588746315419,508409,r
1588746315528,508518,o
1588746315654,508644,w
1588746315742,508732, 
1588746315854,508844,w
1588746315944,508934,i
