Time in Milliseconds, Duration from start, Key
1589141167533,160403,e
1589141167644,160514,l
1589141167815,160685,l
1589141167882,160752,i
1589141168036,160906,n
1589141168160,161030,g
1589141168204,161074, 
1589141168358,161228,b
1589141168534,161404,o
1589141168723,161593,o
1589141168859,161729,k
1589141168926,161796, 
1589141168995,161865,s
1589141169100,161970,e
1589141169211,162081,r
1589141169340,162210,i
1589141169424,162294,e
1589141169488,162358,s
1589141169539,162409, 
1589141169585,162455,i
1589141169795,162665,n
1589141169819,162689, 
1589141170030,162900,h
1589141170131,163001,i
1589141170203,163073,s
1589141170336,163206,t
1589141170420,163290,o
1589141170534,163404,r
1589141170633,163503,y
1589141170671,163541, 
1589141170786,163656,a
1589141170913,163783,n
1589141171018,163888, 
1589141171023,163893,d
1589141171216,164086,h
1589141171362,164232,a
1589141171395,164265,v
1589141171541,164411, 
1589141171824,164694,e
1589141172619,165489, 
1589141172798,165668,b
1589141172874,165744,e
1589141173041,165911,e
1589141173165,166035,n
1589141173213,166083, 
1589141173267,166137,t
1589141173431,166301,r
1589141173560,166430,a
1589141173922,166792,n
1589141174034,166904,s
1589141174190,167060,l
1589141174286,167156,a
1589141174344,167214,t
1589141174489,167359,e
1589141174752,167622, 
1589141174936,167806,i
1589141175105,167975,n
1589141175228,168098,t
1589141175317,168187,o
1589141175365,168235, 
1589141175465,168335,e
1589141175572,168442,i
1589141175659,168529,g
1589141175756,168626,h
1589141175879,168749,t
1589141176073,168943,y
1589141176118,168988, 
1589141176315,169185,l
1589141176463,169333,a
1589141176588,169458,n
1589141176715,169585,g
1589141176816,169686,u
1589141176933,169803,a
1589141176946,169816,g
1589141177137,170007,e
1589141177189,170059,s
1589141177292,170162,comma
1589141177317,170187, 
1589141177401,170271,w
1589141177481,170351,h
1589141177541,170411,i
1589141177687,170557,h
1589141178071,170941,Backspace
1589141178200,171070,c
1589141178302,171172,h
1589141178360,171230, 
1589141178469,171339,i
1589141178524,171394,s
1589141178614,171484, 
1589141178759,171629,a
1589141178818,171688,n
1589141178852,171722, 
1589141179082,171952,i
1589141179270,172140,n
1589141179361,172231,c
1589141179556,172426,r
1589141179661,172531,e
1589141179880,172750,d
1589141179897,172767,i
1589141180071,172941,b
1589141180240,173110,l
1589141180339,173209, 
1589141180355,173225,e
1589141180661,173531,a
1589141180846,173716,n
1589141180952,173822,d
1589141181006,173876, 
1589141181168,174038,a
1589141181259,174129,m
1589141181341,174211,a
1589141181527,174397,z
1589141181568,174438,i
1589141181717,174587,n
1589141181805,174675,g
1589141181929,174799, 
1589141182019,174889,f
1589141182190,175060,e
1589141182300,175170,a
1589141182360,175230,t
1589141182500,175370, 
1589141182624,175494,t
1589141182719,175589,o
1589141182789,175659, 
1589141182940,175810,l
1589141182948,175818,a
1589141183025,175895,s
1589141183120,175990,t
1589141183178,176048, 
1589141183281,176151,t
1589141183369,176239,h
1589141183481,176351,r
1589141183553,176423,o
1589141183603,176473,u
1589141183743,176613,g
1589141183787,176657,h
1589141183849,176719, 
1589141183975,176845,h
1589141184125,176995,i
1589141184215,177085,s
1589141184348,177218,t
1589141184409,177279,o
1589141184534,177404,r
1589141184567,177437,y
1589141184825,177695,.
1589141184866,177736, 
1589141185129,177999,h
1589141185260,178130,o
1589141185376,178246,w
1589141185777,178647, 
1589141186057,178927,d
1589141186139,179009,o
1589141186205,179075, 
1589141186336,179206,i
1589141186409,179279, 
1589141186756,179626,d
1589141186842,179712,o
1589141186872,179742, 
1589141186992,179862,t
1589141187032,179902,h
1589141187123,179993,i
1589141187185,180055,s
1589141187332,180202, 
1589141187469,180339,w
1589141187573,180443,i
1589141187704,180574,t
1589141187744,180614,h
1589141187884,180754,o
1589141187921,180791,u
1589141188026,180896,t
1589141188058,180928, 
1589141188218,181088,t
1589141188362,181232,y
1589141188524,181394,p
1589141188597,181467,i
1589141188733,181603,n
1589141188822,181692,g
1589141188919,181789, 
1589141189063,181933,t
1589141189132,182002,o
1589141189309,182179,o
1589141189422,182292, 
1589141189494,182364,m
1589141189643,182513,u
1589141189779,182649,c
1589141189873,182743,h
1589141189940,182810, 
1589141190096,182966,o
1589141190223,183093,f
1589141190257,183127, 
1589141190466,183336,a
1589141190556,183426, 
1589141190710,183580,q
1589141190964,183834, 
1589141191353,184223,b
1589141191480,184350,e
1589141191584,184454,c
1589141191624,184494,a
1589141191673,184543,u
1589141191780,184650,s
1589141191864,184734,e
1589141191938,184808, 
1589141192056,184926,n
1589141192126,184996,o
1589141192237,185107,w
1589141192329,185199, 
1589141192595,185465,m
1589141192788,185658,y
1589141192828,185698, 
1589141192916,185786,d
1589141193008,185878,i
1589141193089,185959,s
1589141193181,186051,t
1589141193358,186228,r
1589141193375,186245,i
1589141193492,186362,b
1589141193664,186534,u
1589141193756,186626,t
1589141193821,186691,i
1589141193934,186804,o
1589141194009,186879,n
1589141194034,186904, 
1589141194173,187043,l
1589141194246,187116,i
1589141194830,187700,k
1589141195063,187933,e
1589141195172,188042,l
1589141195285,188155,y
1589141195327,188197, 
1589141195494,188364,w
1589141195530,188400,i
1589141195779,188649,l
1589141196042,188912, 
1589141196217,189087,b
1589141196393,189263,e
1589141196522,189392, 
1589141196664,189534,s
1589141197096,189966,c
1589141197519,190389,k
1589141197739,190609,e
1589141197978,190848,r
1589141198075,190945,e
1589141198115,190985,w
1589141198287,191157, 
1589141198601,191471,s
1589141198734,191604,k
1589141198865,191735,e
1589141199001,191871,w
1589141199106,191976,e
1589141199364,192234,d
1589141199494,192364, 
1589141199610,192480,a
1589141199799,192669,g
1589141199922,192792,a
1589141199970,192840,i
1589141200167,193037,s
1589141200319,193189,n
1589141200438,193308,t
1589141200566,193436, 
1589141200702,193572,q
1589141200849,193719, 
1589141200985,193855,a
1589141201088,193958,n
1589141201183,194053,d
1589141201281,194151, 
1589141201757,194627,a
1589141201845,194715,l
1589141201979,194849,s
1589141202012,194882,o
1589141202089,194959, 
1589141202227,195097,p
1589141202340,195210, 
1589141202515,195385,b
1589141202615,195485,e
1589141202691,195561,c
1589141202771,195641,a
1589141202803,195673,u
1589141202887,195757,s
1589141202948,195818,e
1589141203039,195909, 
1589141203211,196081,i
1589141203298,196168, 
1589141203359,196229,f
1589141203494,196364,e
1589141203651,196521,e
1589141203795,196665,l
1589141203877,196747, 
1589141203978,196848,l
1589141204040,196910,i
1589141204197,197067,k
1589141204283,197153,e
1589141204376,197246, 
1589141204635,197505,CapsLock
1589141204636,197506,i
1589141204805,197675, 
1589141204930,197800,d
1589141205013,197883,i
1589141205114,197984,d
1589141205233,198103,n
1589141205297,198167,'
1589141205378,198248,t
1589141205475,198345, 
1589141205626,198496,t
1589141205671,198541,y
1589141205810,198680,p
1589141205913,198783,e
1589141205953,198823, 
1589141206090,198960,t
1589141206135,199005,h
1589141206307,199177,a
1589141206311,199181,t
1589141206409,199279, 
1589141206580,199450,m
1589141206711,199581,a
1589141206752,199622,h
1589141206975,199845,y
1589141207040,199910, 
1589141207329,200199,p
1589141207462,200332,s
1589141207925,200795, 
1589141208089,200959,a
1589141208146,201016,n
1589141208269,201139,d
1589141208326,201196, 
1589141208476,201346,n
1589141208544,201414,o
1589141208620,201490,w
1589141208734,201604, 
1589141208972,201842,i
1589141209152,202022, 
1589141209307,202177,t
1589141209347,202217,h
1589141209440,202310,i
1589141209554,202424,n
1589141209654,202524,k
1589141209743,202613, 
1589141209846,202716,i
1589141209927,202797, 
1589141210057,202927,m
1589141210126,202996,i
1589141210203,203073,g
1589141210279,203149,h
1589141210379,203249,t
1589141210392,203262, 
1589141210523,203393,b
1589141210592,203462,e
1589141210765,203635,e
1589141211431,204301, 
1589141212139,205009,t
1589141212190,205060,o
1589141212352,205222,o
1589141212392,205262, 
1589141212511,205381,c
1589141212560,205430,l
1589141212718,205588,o
1589141212767,205637,s
1589141212859,205729,e
1589141212968,205838, 
1589141213091,205961,t
1589141213195,206065,o
1589141213283,206153, 
1589141213673,206543,t
1589141213734,206604,y
1589141213863,206733,p
1589141213935,206805,i
1589141214108,206978,n
1589141214176,207046,g
1589141214234,207104, 
1589141214438,207308,a
1589141214515,207385, 
1589141214671,207541,q
1589141214805,207675, 
1589141214991,207861,a
1589141215249,208119,o
1589141215249,208119,p
1589141215432,208302,r
1589141215709,208579, 
1589141216398,209268,a
1589141216528,209398,l
1589141216851,209721,n
1589141216950,209820,d
1589141217103,209973, 
1589141217283,210153,s
1589141217419,210289,k
1589141217576,210446, 
1589141217712,210582, 
1589141217913,210783,l
1589141218061,210931,s
1589141218170,211040,k
1589141218288,211158,t
1589141218375,211245,h
1589141218476,211346,e
1589141218578,211448, 
1589141218750,211620,t
1589141218837,211707,h
1589141218938,211808,e
1589141219019,211889, 
1589141219173,212043,l
1589141219209,212079,a
1589141219297,212167,s
1589141219365,212235,t
1589141219446,212316, 
1589141219533,212403,f
1589141219645,212515,o
1589141219698,212568,u
1589141219806,212676,r
1589141219873,212743, 
1589141220012,212882,b
1589141220187,213057,o
1589141220380,213250,o
1589141220449,213319,k
1589141220554,213424,s
1589141220639,213509, 
1589141220810,213680,c
1589141220881,213751,o
1589141220953,213823,n
1589141221019,213889,s
1589141221105,213975,e
1589141221273,214143,c
1589141221376,214246,u
1589141221494,214364,t
1589141221568,214438,i
1589141221681,214551,v
1589141221897,214767,e
1589141222093,214963,l
1589141222165,215035,y
1589141222177,215047, 
1589141222312,215182,s
1589141222402,215272,e
1589141222521,215391,t
1589141222606,215476, 
1589141222701,215571,r
1589141222791,215661,e
1589141222956,215826,c
1589141223098,215968,o
1589141223151,216021,r
1589141223329,216199,d
1589141223439,216309,s
1589141223595,216465, 
1589141223768,216638,a
1589141223861,216731,s
1589141223972,216842, 
1589141224091,216961,t
1589141224145,217015,h
1589141224266,217136,e
1589141224373,217243, 
1589141224474,217344,f
1589141224610,217480,a
1589141224699,217569,s
1589141224802,217672,t
1589141224963,217833,e
1589141225035,217905,s
1589141225129,217999,t
1589141225263,218133,s
1589141225400,218270, 
1589141225550,218420,s
1589141225675,218545,e
1589141225747,218617,l
1589141225918,218788,l
1589141226030,218900,i
1589141226172,219042,n
1589141226268,219138,g
1589141226298,219168, 
1589141226411,219281,b
1589141226572,219442,o
1589141226729,219599,o
1589141226914,219784,k
1589141227043,219913,s
1589141227155,220025, 
1589141227223,220093,i
1589141227385,220255,n
1589141227429,220299, 
1589141227586,220456,h
1589141227704,220574,i
1589141227769,220639,s
1589141227872,220742,t
1589141227987,220857,o
1589141228084,220954,r
1589141228133,221003,y
1589141228359,221229,comma
1589141228416,221286, 
1589141228608,221478,w
1589141228640,221510,i
1589141228797,221667,t
1589141228878,221748,h
1589141228914,221784, 
1589141229018,221888,t
1589141229097,221967,h
1589141229202,222072,e
1589141229334,222204, 
1589141229449,222319,f
1589141229474,222344,i
1589141229632,222502,n
1589141229771,222641,a
1589141229819,222689,l
1589141229880,222750, 
1589141229991,222861,i
1589141230202,223072,n
1589141230294,223164,s
1589141230418,223288,t
1589141230554,223424,a
1589141230567,223437,l
1589141230738,223608,l
1589141230853,223723,e
1589141230902,223772,m
1589141231110,223980,n
1589141231219,224089,t
1589141231307,224177, 
1589141231477,224347,s
1589141231580,224450,e
1589141231655,224525,l
1589141231830,224700,l
1589141231882,224752,i
1589141232037,224907,n
1589141232152,225022,g
1589141232225,225095, 
1589141232640,225510,o
1589141232901,225771,Backspace
1589141233061,225931,r
1589141233148,226018,o
1589141233216,226086,u
1589141233366,226236,g
1589141233424,226294,h
1589141233699,226569,l
1589141233816,226686,y
1589141233844,226714, 
1589141233969,226839,e
1589141234101,226971,l
1589141234155,227025,e
1589141234291,227161,v
1589141234467,227337,e
1589141234581,227451,n
1589141234648,227518, 
1589141234865,227735,m
1589141234932,227802,i
1589141235055,227925,l
1589141235249,228119,l
1589141235412,228282,i
1589141235511,228381,o
1589141235609,228479,n
1589141235659,228529, 
1589141235699,228569,c
1589141235808,228678,o
1589141236009,228879,p
1589141236128,228998,i
1589141236255,229125,e
1589141236315,229185,s
1589141236351,229221, 
1589141236412,229282,i
1589141236611,229481,n
1589141236643,229513, 
1589141236693,229563,t
1589141236822,229692,h
1589141236914,229784,e
1589141236971,229841, 
1589141237039,229909,u
1589141237233,230103,n
1589141237392,230262,i
1589141237417,230287,t
1589141237580,230450,e
1589141237744,230614,d
1589141237849,230719, 
1589141237914,230784,s
1589141238025,230895,t
1589141238170,231040,a
1589141238204,231074,t
1589141238417,231287,e
1589141238506,231376,s
1589141238687,231557, 
1589141238808,231678,w
1589141238866,231736,i
1589141239014,231884,t
1589141239022,231892,h
1589141239125,231995,i
1589141239261,232131,n
1589141239347,232217, 
1589141239354,232224,t
1589141239542,232412,w
1589141239607,232477,e
1589141239712,232582,n
1589141239834,232704,t
1589141239948,232818,y
1589141240000,232870, 
1589141240096,232966,f
1589141240200,233070,o
1589141240233,233103,u
1589141240341,233211,r
1589141240392,233262, 
1589141240514,233384,h
1589141240675,233545,o
1589141240707,233577,u
1589141240771,233641,r
1589141241014,233884,s
1589141241119,233989, 
1589141241242,234112,o
1589141241347,234217,f
1589141241400,234270, 
1589141241515,234385,i
1589141241590,234460,t
1589141241705,234575,'
1589141241820,234690,s
1589141241932,234802, 
1589141242098,234968,r
1589141242205,235075,e
1589141242421,235291,l
1589141242528,235398,e
1589141242649,235519,a
1589141242716,235586,s
1589141242788,235658,e
1589141242912,235782,.
1589141242980,235850, 
1589141243267,236137,t
1589141243315,236185,h
1589141243423,236293,i
1589141243483,236353, 
1589141243508,236378,s
1589141243668,236538,i
1589141243732,236602,s
1589141243853,236723, 
1589141243999,236869,f
1589141244421,237291,Backspace
1589141244628,237498,p
1589141244708,237578,h
1589141244806,237676,e
1589141244884,237754,n
1589141245011,237881,o
1589141245138,238008,m
1589141245271,238141,e
1589141245380,238250,m
1589141245699,238569,Backspace
1589141245890,238760,n
1589141246039,238909,a
1589141246135,239005,m
1589141246251,239121,l
1589141246313,239183, 
1589141246430,239300,a
1589141246508,239378,n
1589141246612,239482,d
1589141246726,239596, 
1589141246897,239767,a
1589141247019,239889,m
1589141247408,240278,Backspace
1589141247673,240543,n
1589141247754,240624, 
1589141247926,240796,a
1589141248051,240921,m
1589141248122,240992,a
1589141248315,241185,i
1589141248315,241185,z
1589141248496,241366,n
1589141248577,241447,g
1589141248698,241568, 
1589141248809,241679,a
1589141248841,241711,c
1589141249019,241889,c
1589141249141,242011,o
1589141249258,242128,m
1589141249322,242192,p
1589141249502,242372,l
1589141249582,242452,i
1589141249666,242536,s
1589141249743,242613,h
1589141249928,242798,m
1589141250065,242935,e
1589141250138,243008,n
1589141250277,243147,t
1589141250288,243158, 
1589141250403,243273,b
1589141250608,243478,y
1589141250636,243506, 
1589141250762,243632,t
1589141250798,243668,h
1589141250935,243805,e
1589141250999,243869, 
1589141251135,244005,q
1589141251544,244414,Backspace
1589141251796,244666,a
1589141251904,244774,u
1589141252513,245383,h
1589141252620,245490,t
1589141252890,245760,Backspace
1589141253012,245882,Backspace
1589141253128,245998,t
1589141253194,246064,h
1589141253285,246155,o
1589141253366,246236,r
1589141253461,246331, 
1589141253556,246426,a
1589141253617,246487,n
1589141253713,246583,d
1589141253785,246655, 
1589141253928,246798,q
1589141254036,246906,u
1589141254116,246986,e
1589141254300,247170,e
1589141254348,247218,n
1589141254412,247282, 
1589141254535,247405,h
1589141254611,247481,e
1589141254683,247553,r
1589141254950,247820,s
1589141255043,247913,e
1589141255174,248044,l
1589141255287,248157,f
1589141255373,248243,comma
1589141255426,248296, 
1589141255588,248458,j
1589141255811,248681, 
1589141255961,248831,k
1589141256041,248911, 
1589141256224,249094,r
1589141256320,249190,o
1589141256418,249288,w
1589141256532,249402,l
1589141256589,249459,i
1589141256748,249618,n
1589141256851,249721,g
1589141256909,249779, 
1589141257040,249910,w
1589141257064,249934,h
1589141257191,250061,o
1589141257288,250158, 
1589141257388,250258,i
1589141257461,250331,s
1589141257551,250421, 
1589141257699,250569,a
1589141257755,250625,n
1589141257808,250678, 
1589141257978,250848,a
1589141258088,250958,m
1589141258138,251008,a
1589141258385,251255,i
1589141258393,251263,z
1589141258590,251460,n
1589141258712,251582,g
1589141258851,251721, 
1589141259220,252090,a
1589141259947,252817,d
1589141260110,252980,d
1589141260180,253050,i
1589141260306,253176,t
1589141260354,253224,i
1589141260479,253349,o
1589141260544,253414,n
1589141260589,253459, 
1589141260728,253598,t
1589141260850,253720,o
1589141260997,253867, 
1589141261041,253911,t
1589141261256,254126,h
1589141261349,254219,e
1589141261487,254357, 
1589141261575,254445,w
1589141261679,254549,o
1589141261757,254627,r
1589141261894,254764,l
1589141261946,254816,d
1589141262112,254982, 
1589141262502,255372,o
1589141262612,255482,f
1589141262713,255583, 
1589141262840,255710,t
1589141262934,255804,o
1589141263038,255908,d
1589141263149,256019,y
1589141263163,256033,a
1589141263393,256263,.
1589141263462,256332, 
1589141263743,256613,T
1589141263751,256621,CapsLock
1589141263949,256819,h
1589141264054,256924,e
1589141264171,257041, 
1589141264229,257099,s
1589141264301,257171,e
1589141264403,257273,r
1589141264533,257403,i
1589141264613,257483,e
1589141264720,257590,s
1589141264830,257700, 
1589141264945,257815,w
1589141265077,257947,a
1589141265150,258020,s
1589141265217,258087, 
1589141265394,258264,o
1589141265483,258353,r
1589141265583,258453,i
1589141265685,258555,g
1589141265744,258614,i
1589141265877,258747,n
1589141265989,258859,a
1589141266047,258917,l
1589141266248,259118,l
1589141266328,259198,y
1589141266357,259227, 
1589141266521,259391,p
1589141266569,259439,u
1589141266770,259640,b
1589141266952,259822,l
1589141267033,259903,i
1589141267137,260007,s
1589141267238,260108,h
1589141267327,260197,e
1589141267523,260393,d
1589141267599,260469, 
1589141267669,260539,i
1589141267864,260734,n
1589141267916,260786, 
1589141268025,260895,e
1589141268164,261034,n
1589141268259,261129,g
1589141268330,261200,l
1589141268408,261278,i
1589141268547,261417,s
1589141268616,261486,h
1589141268683,261553, 
1589141268795,261665,b
1589141269012,261882,y
1589141269092,261962, 
1589141269177,262047,t
1589141269369,262239,w
1589141269499,262369,o
1589141269560,262430, 
1589141269722,262592,m
1589141269877,262747,a
1589141269926,262796,j
1589141270085,262955,o
1589141270184,263054,r
1589141270262,263132, 
1589141270426,263296,p
1589141270559,263429,u
1589141270711,263581,b
1589141270849,263719,l
1589141270931,263801,i
1589141271075,263945,j
1589141271559,264429,Backspace
1589141271896,264766,s
1589141272026,264896,h
1589141272140,265010,e
1589141272189,265059,r
1589141272380,265250,s
1589141272580,265450,comma
1589141272628,265498, 
1589141272808,265678,b
1589141273193,266063,l
1589141273359,266229,o
1589141273551,266421,o
1589141273705,266575,m
1589141273834,266704,s
1589141273875,266745,b
1589141274036,266906,u
1589141274177,267047,r
1589141274237,267107,y
1589141274299,267169, 
1589141274431,267301,i
1589141274603,267473,n
1589141274664,267534, 
1589141274731,267601,t
1589141274808,267678,h
1589141274929,267799,e
1589141274978,267848, 
1589141275108,267978,u
1589141275294,268164,n
1589141275469,268339,i
1589141275498,268368,t
1589141275656,268526,e
1589141275837,268707,d
1589141275907,268777, 
1589141276026,268896,k
1589141276149,269019,i
1589141276323,269193,n
1589141276377,269247,g
1589141276587,269457,d
1589141276696,269566,o
1589141276790,269660,m
1589141276832,269702, 
1589141276915,269785,a
1589141277005,269875,n
1589141277243,270113,d
1589141277391,270261, 
1589141277522,270392,t
1589141277598,270468,h
1589141277683,270553,e
1589141277770,270640, 
1589141277864,270734,s
1589141278004,270874,c
1589141278046,270916,h
1589141278186,271056,o
1589141278368,271238,l
1589141278470,271340,a
1589141278523,271393,s
1589141278653,271523,t
1589141278764,271634,i
1589141278882,271752,c
1589141278953,271823, 
1589141279104,271974,p
1589141279184,272054,r
1589141279300,272170,e
1589141279453,272323,s
1589141279633,272503,s
1589141279729,272599, 
1589141279781,272651,i
1589141279949,272819,n
1589141279994,272864, 
1589141280037,272907,t
1589141280154,273024,h
1589141280239,273109,e
1589141280307,273177, 
1589141280408,273278,u
1589141280569,273439,n
1589141280763,273633,i
1589141280808,273678,t
1589141280961,273831,e
1589141281115,273985,d
1589141281233,274103, 
1589141281296,274166,s
1589141281403,274273,t
1589141281538,274408,a
1589141281567,274437,t
1589141281771,274641,e
1589141281851,274721,s
1589141281988,274858,.
1589141282049,274919, 
1589141282307,275177,A
1589141282395,275265,CapsLock
1589141282546,275416, 
1589141282643,275513,p
1589141282808,275678,l
1589141282902,275772,a
1589141282973,275843,y
1589141283264,276134,comma
1589141283281,276151, 
1589141283432,276302,h
1589141283622,276492,a
1589141283777,276647,r
1589141283942,276812,r
1589141283999,276869,y
1589141284039,276909, 
1589141284149,277019,p
1589141284324,277194,o
1589141284365,277235,t
1589141284522,277392,t
1589141284690,277560,e
1589141284742,277612,r
1589141284818,277688, 
1589141284915,277785,a
1589141285002,277872,n
1589141285068,277938,d
1589141285177,278047, 
1589141285229,278099,t
1589141285344,278214,h
1589141285413,278283,e
1589141285582,278452, 
1589141285786,278656,C
1589141285788,278658,CapsLock
1589141286002,278872,u
1589141286057,278927,r
1589141286338,279208,s
1589141286406,279276,e
1589141286558,279428,d
1589141286654,279524, 
1589141286844,279714,CapsLock
1589141286854,279724,c
1589141286982,279852,h
1589141287082,279952,i
1589141287162,280032,l
1589141287245,280115,d
1589141287346,280216, 
1589141287390,280260,i
1589141287455,280325,s
1589141287574,280444, 
1589141287647,280517,a
1589141287749,280619,l
1589141287839,280709,s
1589141287934,280804,o
1589141287982,280852, 
1589141288126,280996,a
1589141288254,281124,v
1589141288381,281251,a
1589141288467,281337,i
1589141288541,281411,l
1589141288665,281535,a
1589141288691,281561,b
1589141288872,281742,l
1589141288896,281766,e
1589141289037,281907, 
1589141289102,281972,f
1589141289189,282059,o
1589141289277,282147,r
1589141289326,282196, 
1589141289470,282340,t
1589141289531,282401,h
1589141289637,282507,e
1589141289699,282569, 
1589141289858,282728,j
1589141290048,282918,o
1589141290103,282973,y
1589141290152,283022, 
1589141290296,283166,a
1589141290423,283293,n
1589141290536,283406,d
1589141290665,283535, 
1589141291056,283926,a
1589141291274,284144,m
1589141291514,284384,u
1589141291638,284508,s
1589141291723,284593,e
1589141291869,284739,m
1589141291984,284854,e
1589141292047,284917,n
1589141292143,285013,t
1589141292221,285091, 
1589141292300,285170,a
1589141292464,285334,d
1589141292636,285506,n
1589141292843,285713, 
1589141293338,286208,e
1589141293499,286369,n
1589141293560,286430,t
1589141293705,286575,e
1589141293777,286647,r
1589141294044,286914,t
1589141294252,287122,a
1589141294281,287151,i
1589141294432,287302,n
1589141294590,287460,m
1589141294708,287578,e
1589141294788,287658,n
1589141294899,287769,t
1589141294958,287828, 
1589141295039,287909,a
1589141295138,288008,n
1589141295206,288076,d
1589141295366,288236, 
1589141295859,288729,e
1589141295895,288765,n
1589141296053,288923,j
1589141296207,289077,o
1589141296267,289137,y
1589141296431,289301,m
1589141296528,289398,e
1589141296645,289515,n
1589141296802,289672,t
1589141296909,289779, 
1589141297044,289914,f
1589141297086,289956,o
1589141297784,290654,r
1589141297885,290755, 
1589141298161,291031,m
1589141298291,291161,a
1589141298339,291209,n
1589141298515,291385,y
1589141298576,291446, 
1589141298681,291551,o
1589141298777,291647,t
1589141298833,291703,h
1589141298936,291806,e
1589141298996,291866,r
1589141299077,291947, 
1589141299189,292059,s
1589141299424,292294,Backspace
1589141299625,292495,y
1589141299765,292635,o
1589141299794,292664,u
1589141299967,292837,n
1589141300105,292975,g
1589141300228,293098, 
1589141300299,293169,s
1589141300526,293396,c
1589141300587,293457,h
1589141300728,293598,o
1589141300908,293778,l
1589141300995,293865,a
1589141301023,293893,r
1589141301182,294052,s
1589141301250,294120, 
1589141301351,294221,a
1589141301423,294293,n
1589141301512,294382,d
1589141301608,294478, 
1589141301671,294541,s
1589141301751,294621,t
1589141301848,294718,u
1589141301928,294798,d
1589141302089,294959,e
1589141302198,295068,n
1589141302287,295157,t
1589141302420,295290,s
1589141302496,295366, 
1589141302605,295475,a
1589141302656,295526,l
1589141302851,295721,l
1589141302953,295823, 
1589141303086,295956,a
1589141303302,296172,c
1589141303682,296552,r
1589141303878,296748,o
1589141303946,296816,s
1589141304075,296945,s
1589141304176,297046, 
1589141304231,297101,t
1589141304325,297195,h
1589141304389,297259,e
1589141304489,297359, 
1589141304787,297657,w
1589141304895,297765,o
1589141305003,297873,r
1589141305083,297953,l
1589141305175,298045,d
1589141305290,298160,.
1589141305355,298225, 
1589141305564,298434,CapsLock
1589141305579,298449,i
1589141305828,298698,s
1589141305974,298844,n
1589141306047,298917,'
1589141306132,299002,t
1589141306211,299081, 
1589141306320,299190,t
1589141306383,299253,h
1589141306493,299363,a
1589141306512,299382,t
1589141306597,299467, 
1589141306711,299581,a
1589141306853,299723,m
1589141306988,299858,a
1589141307209,300079,z
1589141307258,300128,i
1589141307407,300277,n
1589141307431,300301,g
1589141307545,300415, 
1589141307650,300520,a
1589141307704,300574,n
1589141307790,300660,d
1589141307925,300795, 
1589141307962,300832,g
1589141308143,301013,r
1589141308202,301072,e
1589141308354,301224,a
1589141308382,301252,t
1589141308539,301409,.
1589141308579,301449, 
1589141308758,301628,I
1589141308766,301636,CapsLock
1589141308947,301817, 
1589141309062,301932,t
1589141309130,302000,h
1589141309219,302089,i
1589141309372,302242,n
1589141309705,302575,comma
1589141309778,302648, 
1589141310363,303233,v
1589141310540,303410,e
1589141310667,303537,r
1589141310785,303655,y
1589141310866,303736, 
1589141311775,304645,m
1589141311928,304798,u
1589141312031,304901,c
1589141312126,304996,h
1589141312167,305037, 
1589141312248,305118,s
1589141312335,305205,o
1589141312371,305241, 
1589141312493,305363,t
1589141312533,305403,h
1589141312627,305497,i
1589141312750,305620,n
1589141312858,305728,k
1589141312983,305853, 
1589141313036,305906,comma
1589141313157,306027,t
1589141313245,306115,h
1589141313351,306221,i
1589141313464,306334,s
1589141313561,306431, 
1589141313897,306767,i
1589141314011,306881,s
1589141314082,306952, 
1589141314247,307117,a
1589141314346,307216,n
1589141314392,307262, 
1589141314540,307410,a
1589141314650,307520,m
1589141314728,307598,a
1589141314925,307795,z
1589141314958,307828,i
1589141315120,307990,n
1589141315241,308111,g
1589141315330,308200, 
1589141315492,308362,f
1589141315618,308488,e
1589141315711,308581,a
1589141315765,308635,t
1589141315860,308730, 
1589141315960,308830,a
1589141316057,308927,n
1589141316150,309020,d
1589141316284,309154, 
1589141316560,309430,n
1589141316657,309527,o
1589141316792,309662,t
1589141316861,309731, 
1589141317008,309878,e
1589141317527,310397,n
1589141317676,310546,o
1589141317732,310602,u
1589141317798,310668,g
1589141317908,310778,h
1589141317962,310832, 
1589141318144,311014,p
1589141318294,311164,e
1589141318334,311204,o
1589141318476,311346,p
1589141318653,311523,l
1589141318749,311619,e
1589141318867,311737, 
1589141319001,311871,f
1589141319074,311944,o
1589141319177,312047,r
1589141319226,312096, 
1589141319326,312196,t
1589141319369,312239,h
1589141319481,312351,e
1589141319554,312424, 
1589141319668,312538,c
1589141319817,312687,u
1589141320316,313186,Backspace
1589141320463,313333,Backspace
1589141320599,313469,Backspace
1589141321155,314025,o
1589141321794,314664, 
1589141322025,314895,o
1589141322168,315038,f
1589141322229,315099, 
1589141322353,315223,t
1589141322417,315287,h
1589141322533,315403,e
1589141322613,315483, 
1589141322708,315578,c
1589141322787,315657,u
1589141322873,315743,r
1589141323062,315932,r
1589141323165,316035,e
1589141323269,316139,n
1589141323451,316321,t
1589141323480,316350, 
1589141323649,316519,m
1589141323761,316631,o
1589141323838,316708,d
1589141324001,316871,e
1589141324115,316985,r
1589141324207,317077,n
1589141324347,317217, 
1589141324514,317384,g
1589141324689,317559,e
1589141324817,317687,n
1589141324883,317753,e
1589141324951,317821,r
1589141325105,317975,a
1589141325125,317995,t
1589141325198,318068,i
1589141325345,318215,o
1589141325385,318255,n
1589141325498,318368, 
