Time in Milliseconds, Duration from start, Key
1588993599392,50225,h
1588993599820,50653,r
1588993599968,50801,i
1588993600117,50950,f
1588993600303,51136,t
1588993600447,51280, 
1588993600539,51372,s
1588993600699,51532,t
1588993600803,51636,o
1588993600900,51733,r
1588993601044,51877,e
1588993601124,51957,s
1588993601400,52233, 
1588993601595,52428,a
1588993601671,52504,n
1588993601776,52609,d
1588993601871,52704, 
1588993601961,52794,r
1588993602092,52925,u
1588993602181,53014,r
1588993602381,53214,a
1588993602512,53345,l
1588993602577,53410, 
1588993602724,53557,j
1588993602876,53709,u
1588993603053,53886,n
1588993603238,54071,k
1588993603284,54117, 
1588993603411,54244,s
1588993603494,54327,h
1588993603622,54455,o
1588993603780,54613,p
1588993603904,54737,s
1588993604112,54945,.
1588993604167,55000, 
1588993604418,55251,W
1588993604439,55272,CapsLock
1588993604682,55515,e
1588993604767,55600, 
1588993604896,55729,h
1588993605074,55907,u
1588993605288,56121,n
1588993605377,56210,t
1588993605559,56392,e
1588993605727,56560,d
1588993605832,56665, 
1588993605909,56742,t
1588993605981,56814,h
1588993606077,56910,e
1588993606173,57006, 
1588993606268,57101,s
1588993606505,57338,i
1588993606677,57510,m
1588993606742,57575,p
1588993606930,57763,l
1588993607040,57873,e
1588993607162,57995, 
1588993607261,58094,t
1588993607314,58147,o
1588993607471,58304,o
1588993607656,58489,l
1588993607761,58594,s
1588993607842,58675, 
1588993607956,58789,a
1588993608033,58866,n
1588993608121,58954,d
1588993608186,59019, 
1588993608356,59189,d
1588993608475,59308,o
1588993608638,59471,l
1588993608794,59627,l
1588993608874,59707,s
1588993608978,59811, 
1588993609085,59918,t
1588993609149,59982,h
1588993609328,60161,a
1588993609407,60240,t
1588993609461,60294, 
1588993609615,60448,o
1588993609662,60495,u
1588993609788,60621,r
1588993609832,60665, 
1588993609971,60804,e
1588993610049,60882,s
1588993610225,61058,s
1588993610352,61185,a
1588993610414,61247,y
1588993610524,61357,s
1588993610604,61437, 
1588993610757,61590,o
1588993610884,61717,v
1588993611062,61895,e
1588993611127,61960,r
1588993611268,62101,i
1588993611443,62276,n
1588993611517,62350,t
1588993611686,62519,e
1588993611755,62588,r
1588993611972,62805,p
1588993612031,62864,r
1588993612101,62934,e
1588993612225,63058,t
1588993612366,63199,e
1588993612537,63370,d
1588993612721,63554,.
1588993612794,63627, 
1588993613006,63839,T
1588993613039,63872,CapsLock
1588993613217,64050,h
1588993613345,64178,o
1588993613429,64262,s
1588993613495,64328,e
1588993613605,64438, 
1588993613720,64553,s
1588993613804,64637,t
1588993613973,64806,a
1588993614013,64846,r
1588993614182,65015,t
1588993614424,65257,u
1588993614564,65397,p
1588993614773,65606, 
1588993615029,65862,t
1588993615208,66041,r
1588993615284,66117,e
1588993615378,66211,a
1588993615442,66275,s
1588993615573,66406,u
1588993615692,66525,r
1588993615795,66628,e
1588993615883,66716,s
1588993616265,67098, 
1588993616495,67328,h
1588993616614,67447,e
1588993616701,67534,l
1588993616880,67713,p
1588993616956,67789,e
1588993617114,67947,d
1588993617236,68069, 
1588993617358,68191,f
1588993617506,68339,o
1588993617562,68395,u
1588993617760,68593,n
1588993617884,68717,d
1588993618004,68837, 
1588993618212,69045,m
1588993618468,69301,y
1588993618536,69369, 
1588993618700,69533,f
1588993618839,69672,o
1588993619047,69880,l
1588993619433,70266, 
1588993620023,70856,Backspace
1588993620306,71139,k
1588993620447,71280, 
1588993620702,71535,c
1588993620779,71612,o
1588993620948,71781,l
1588993621113,71946,l
1588993621263,72096,e
1588993621480,72313,c
1588993621702,72535,t
1588993621842,72675,i
1588993621982,72815,o
1588993622035,72868,n
1588993622307,73140,comma
1588993622373,73206, 
1588993622603,73436,o
1588993622655,73488,n
1588993622799,73632,e
1588993622860,73693, 
1588993623037,73870,t
1588993623127,73960,h
1588993623289,74122,a
1588993623342,74175,t
1588993623517,74350,'
1588993623620,74453,s
1588993623737,74570, 
1588993623955,74788,n
1588993624026,74859,o
1588993624142,74975,t
1588993624199,75032, 
1588993624342,75175,u
1588993624535,75368,n
1588993624713,75546,k
1588993624911,75744,n
1588993625032,75865,o
1588993625180,76013,w
1588993625432,76265,n
1588993625511,76344, 
1588993625657,76490,t
1588993625778,76611,o
1588993625900,76733,d
1588993626021,76854,a
1588993626135,76968,y
1588993626425,77258,.
1588993626489,77322, 
1588993626857,77690,CapsLock
1588993626862,77695,h
1588993627155,77988,a
1588993627275,78108,n
1588993627332,78165,d
1588993627807,78640,w
1588993628006,78839,r
1588993628200,79033,o
1588993628283,79116,u
1588993628405,79238,g
1588993628506,79339,h
1588993628632,79465,t
1588993628705,79538, 
1588993628866,79699,n
1588993629016,79849,i
1588993629199,80032,n
1588993629312,80145,t
1588993629499,80332,e
1588993629675,80508,e
1588993629960,80793,n
1588993630119,80952,t
1588993630213,81046,h
1588993630440,81273, 
1588993630566,81399,c
1588993630713,81546,e
1588993630836,81669,n
1588993631138,81971,u
1588993631487,82320,Backspace
1588993632000,82833,t
1588993632194,83027,u
1588993632348,83181,r
1588993632463,83296,y
1588993632568,83401, 
1588993632752,83585,a
1588993632908,83741,r
1588993633094,83927,t
1588993633242,84075,i
1588993633339,84172,f
1588993633556,84389,a
1588993633733,84566,c
1588993633928,84761,t
1588993634136,84969,s
1588993634307,85140, 
1588993634491,85324,w
1588993634679,85512,e
1588993634795,85628,r
1588993634905,85738,e
1588993635065,85898, 
1588993635263,86096,c
1588993635455,86288,r
1588993635568,86401,i
1588993635742,86575,m
1588993635837,86670,i
1588993635982,86815,n
1588993636094,86927,a
1588993636159,86992,l
1588993636317,87150,l
1588993636483,87316,y
1588993636531,87364, 
1588993636672,87505,c
1588993636766,87599,h
1588993636915,87748,e
1588993637214,88047,a
1588993637339,88172,p
1588993637391,88224, 
1588993637514,88347,t
1588993637578,88411,h
1588993637712,88545,e
1588993637799,88632,n
1588993638062,88895,.
1588993638094,88927, 
1588993638319,89152,CapsLock
1588993638361,89194,m
1588993638606,89439,i
1588993638712,89545,d
1588993638924,89757,w
1588993639090,89923,e
1588993639267,90100,s
1588993639391,90224,t
1588993639552,90385,e
1588993639624,90457,r
1588993639857,90690,n
1588993639997,90830,e
1588993640090,90923,r
1588993640312,91145,s
1588993640449,91282, 
1588993640531,91364,d
1588993640655,91488,o
1588993640836,91669,n
1588993641040,91873,'
1588993641319,92152,t
1588993641423,92256, 
1588993641628,92461,k
1588993641815,92648,n
1588993641991,92824,o
1588993642088,92921,w
1588993642197,93030, 
1588993642329,93162,w
1588993642446,93279,h
1588993642666,93499,a
1588993642756,93589,t
1588993642832,93665, 
1588993642957,93790,t
1588993642993,93826,h
1588993643151,93984,e
1588993643227,94060,y
1588993643277,94110, 
1588993643465,94298,h
1588993643610,94443,a
1588993643682,94515,v
1588993643860,94693,e
1588993644039,94872,comma
1588993644116,94949, 
1588993644334,95167,o
1588993644468,95301,r
1588993644547,95380, 
1588993644723,95556,h
1588993644811,95644,a
1588993645020,95853,d
1588993645325,96158,comma
1588993645382,96215, 
1588993645760,96593,w
1588993645866,96699,e
1588993646016,96849, 
1588993646279,97112,CapsLock
1588993646283,97116,e
1588993646566,97399,a
1588993646724,97557,s
1588993646886,97719,t
1588993647095,97928,e
1588993647128,97961,r
1588993647415,98248,n
1588993647553,98386,e
1588993647583,98416,r
1588993647840,98673,s
1588993647994,98827, 
1588993648805,99638,g
1588993648889,99722,l
1588993649068,99901,o
1588993649142,99975,a
1588993649295,100128,t
1588993649460,100293,e
1588993649631,100464,d
1588993649767,100600, 
1588993649851,100684,a
1588993649900,100733,f
1588993650056,100889,t
1588993650249,101082,e
1588993650285,101118,r
1588993650392,101225, 
1588993650504,101337,c
1588993650627,101460,o
1588993650671,101504,u
1588993650865,101698,n
1588993650910,101743,t
1588993651098,101931,r
1588993651161,101994,y
1588993651284,102117, 
1588993651387,102220,r
1588993651531,102364,a
1588993651608,102441,i
1588993651734,102567,d
1588993651841,102674,s
1588993652069,102902,.
1588993652113,102946, 
1588993652329,103162,R
1588993652410,103243,CapsLock
1588993652715,103548,Backspace
1588993652964,103797,P
1588993652984,103817,CapsLock
1588993653434,104267,r
1588993653610,104443,i
1588993653711,104544,o
1588993653856,104689,r
1588993653965,104798, 
1588993654118,104951,t
1588993654238,105071,o
1588993654315,105148, 
1588993654375,105208,r
1588993654498,105331,a
1588993654697,105530,d
1588993654860,105693,i
1588993654944,105777,o
1588993655215,106048,comma
1588993655263,106096, 
1588993655453,106286,b
1588993655488,106321,e
1588993655641,106474,f
1588993655741,106574,o
1588993655808,106641,r
1588993655887,106720,e
1588993655960,106793, 
1588993656068,106901,t
1588993656217,107050,e
1588993656348,107181,l
1588993656376,107209,e
1588993656525,107358,v
1588993656715,107548,i
1588993656820,107653,s
1588993656958,107791,i
1588993657085,107918,o
1588993657106,107939,n
1588993657395,108228,comma
1588993657439,108272, 
1588993657595,108428,s
1588993657747,108580,a
1588993657825,108658,v
1588993658000,108833,a
1588993658068,108901,g
1588993658262,109095,e
1588993658319,109152, 
1588993658421,109254,w
1588993658457,109290,i
1588993658657,109490,n
1588993658719,109552,t
1588993658906,109739,e
1588993658962,109795,r
1588993659202,110035,s
1588993659334,110167, 
1588993659435,110268,s
1588993659553,110386,p
1588993659622,110455,e
1588993659748,110581,n
1588993659862,110695,t
1588993659966,110799, 
1588993660031,110864,i
1588993660213,111046,n
1588993660297,111130,d
1588993660383,111216,o
1588993660545,111378,o
1588993660606,111439,r
1588993660778,111611,s
1588993660886,111719, 
1588993661014,111847,t
1588993661145,111978,u
1588993661256,112089,r
1588993661412,112245,n
1588993661453,112286,e
1588993661636,112469,d
1588993661752,112585, 
1588993661927,112760,m
1588993662077,112910,n
1588993662090,112923,a
1588993662284,113117,y
1588993662341,113174, 
1588993662552,113385,G
1588993662568,113401,CapsLock
1588993662857,113690,e
1588993662934,113767,r
1588993663033,113866,m
1588993663184,114017,a
1588993663281,114114,n
1588993663366,114199, 
1588993663637,114470,A
1588993663715,114548,CapsLock
1588993663957,114790,m
1588993664058,114891,e
1588993664102,114935,r
1588993664237,115070,i
1588993664353,115186,c
1588993664470,115303,a
1588993664554,115387,n
1588993664655,115488,s
1588993664773,115606, 
1588993664919,115752,i
1588993665119,115952,n
1588993665220,116053,t
1588993665344,116177,o
1588993665412,116245, 
1588993665492,116325,e
1588993665666,116499,x
1588993665920,116753,e
1588993666258,117091,l
1588993666452,117285,l
1588993666539,117372,e
1588993666793,117626,c
1588993667166,117999,Backspace
1588993667439,118272,n
1588993667633,118466,t
1588993667742,118575, 
1588993668210,119043,Backspace
1588993668343,119176,Backspace
1588993668480,119313,Backspace
1588993668617,119450,Backspace
1588993668759,119592,Backspace
1588993668913,119746,Backspace
1588993669333,120166,Backspace
1588993669711,120544,c
1588993669918,120751,e
1588993670058,120891,l
1588993670206,121039,l
1588993670296,121129,e
1588993670425,121258,n
1588993670561,121394,t
1588993670652,121485, 
1588993670750,121583,w
1588993670878,121711,o
1588993671058,121891,o
1588993671295,122128,d
1588993671464,122297, 
1588993671643,122476,c
1588993671808,122641,a
1588993671869,122702,r
1588993672043,122876,v
1588993672235,123068,e
1588993672259,123092,r
1588993672451,123284,s
1588993672676,123509,.
1588993672737,123570, 
1588993672966,123799,U
1588993672981,123814,CapsLock
1588993673204,124037,n
1588993673366,124199,a
1588993673434,124267,b
1588993673622,124455,l
1588993673716,124549,e
1588993673819,124652, 
1588993673959,124792,t
1588993674056,124889,o
1588993674127,124960, 
1588993674212,125045,s
1588993674536,125369,Backspace
1588993674663,125496,a
1588993674793,125626,f
1588993674996,125829,f
1588993675335,126168,o
1588993675472,126305,r
1588993675656,126489,d
1588993675763,126596, 
1588993675911,126744,c
1588993675976,126809,h
1588993676080,126913,i
1588993676176,127009,l
1588993676244,127077,d
1588993676342,127175, 
1588993676498,127331,w
1588993676595,127428,h
1588993676709,127542,i
1588993676852,127685,m
1588993676977,127810,s
1588993677120,127953,i
1588993677223,128056,e
1588993677350,128183,s
1588993677559,128392, 
1588993678095,128928,e
1588993678336,129169,v
1588993678516,129349,e
1588993678635,129468,n
1588993678727,129560, 
1588993678801,129634,f
1588993678993,129826,r
1588993679094,129927,o
1588993679286,130119,m
1588993679354,130187, 
1588993679466,130299,t
1588993679563,130396,h
1588993679651,130484,e
1588993679754,130587, 
1588993679961,130794,S
1588993679961,130794,CapsLock
1588993680194,131027,e
1588993680312,131145,a
1588993680385,131218,r
1588993680599,131432,s
1588993680759,131592, 
1588993680948,131781,c
1588993681069,131902,a
1588993681175,132008,t
1588993681324,132157,a
1588993681461,132294,l
1588993681674,132507,o
1588993681893,132726,g
1588993682013,132846,u
1588993682132,132965,e
1588993682336,133169, 
1588993682449,133282,a
1588993682544,133377, 
1588993682614,133447,f
1588993682800,133633,a
1588993682858,133691,r
1588993682996,133829,m
1588993683103,133936,e
1588993683168,134001,r
1588993683205,134038, 
1588993683409,134242,j
1588993683575,134408,u
1588993683678,134511,s
1588993683781,134614,t
1588993683863,134696, 
1588993684013,134846,w
1588993684255,135088,h
1588993684405,135238,i
1588993684491,135324,t
1588993684666,135499,t
1588993684838,135671,l
1588993684882,135715,e
1588993685072,135905,d
1588993685160,135993, 
1588993685313,136146,h
1588993685402,136235,i
1588993685530,136363,s
1588993685559,136392, 
1588993685733,136566,b
1588993685858,136691,r
1588993685948,136781,o
1588993686098,136931,o
1588993686337,137170,d
1588993686567,137400,'
1588993686732,137565,s
1588993686836,137669, 
1588993686989,137822,a
1588993687161,137994,m
1588993687337,138170,u
1588993687457,138290,s
1588993687557,138390,e
1588993687691,138524,m
1588993687785,138618,e
1588993687893,138726,n
1588993687961,138794,t
1588993688121,138954,s
1588993688290,139123,.
1588993688357,139190, 
1588993688558,139391,CapsLock
1588993688559,139392,t
1588993688732,139565,h
1588993688877,139710,o
1588993688977,139810,s
1588993689064,139897,e
1588993689117,139950, 
1588993689251,140084,t
1588993689271,140104,h
1588993689364,140197,i
1588993689511,140344,n
1588993689560,140393,g
1588993689738,140571,s
1588993689790,140623, 
1588993689925,140758,u
1588993689993,140826,s
1588993690092,140925,r
1588993690178,141011,e
1588993690227,141060, 
1588993690464,141297,l
1588993690510,141343,a
1588993690577,141410,s
1588993690685,141518,t
1588993690848,141681,e
1588993691030,141863,d
1588993691292,142125,.
1588993691376,142209, 
1588993691748,142581,A
1588993691900,142733,CapsLock
1588993692397,143230, 
1588993693645,144478,b
1588993693801,144634,u
1588993693977,144810,n
1588993694117,144950,n
1588993694319,145152,y
1588993694368,145201, 
1588993694760,145593,j
1588993694941,145774,u
1588993695072,145905,s
1588993695136,145969,t
1588993695238,146071, 
1588993695435,146268,r
1588993695579,146412,a
1588993695723,146556,n
1588993695816,146649, 
1588993695998,146831,a
1588993696062,146895,c
1588993696262,147095,r
1588993696377,147210,o
1588993696495,147328,s
1588993696669,147502,s
1588993696813,147646, 
1588993696912,147745,f
1588993697098,147931,r
1588993697188,148021,o
1588993697345,148178,m
1588993697507,148340, 
1588993697709,148542,m
1588993697807,148640,e
1588993698051,148884,.
1588993698130,148963, 
1588993698531,149364,H
1588993698576,149409,CapsLock
1588993698837,149670,e
1588993698914,149747,r
1588993699036,149869,e
1588993699192,150025, 
1588993699383,150216,w
1588993699496,150329,e
1588993699552,150385, 
1588993699703,150536,h
1588993699812,150645,a
1588993699866,150699,v
1588993700035,150868,e
1588993700100,150933, 
1588993700226,151059,a
1588993700273,151106, 
1588993700422,151255,h
1588993700617,151450,r
1588993700742,151575,o
1588993700852,151685,s
1588993700933,151766,e
1588993701091,151924, 
1588993701227,152060,d
1588993701393,152226,r
1588993701540,152373,a
1588993701629,152462,w
1588993701748,152581,n
1588993701837,152670, 
1588993701961,152794,f
1588993702101,152934,a
1588993702177,153010,r
1588993702347,153180,m
1588993702435,153268, 
1588993702563,153396,c
1588993702704,153537,a
1588993702786,153619,r
1588993702956,153789,t
1588993703069,153902, 
1588993703218,154051,t
1588993703260,154093,o
1588993703443,154276,y
1588993703726,154559,comma
1588993703805,154638, 
1588993703879,154712,s
1588993704091,154924,c
1588993704209,155042,a
1588993704325,155158,l
1588993704378,155211,e
1588993704546,155379,d
1588993704657,155490, 
1588993704753,155586,f
1588993704841,155674,o
1588993704963,155796,r
1588993705011,155844, 
1588993705166,155999,o
1588993705227,156060,n
1588993705304,156137,e
1588993705416,156249, 
1588993705513,156346,s
1588993705630,156463,p
1588993705756,156589,e
1588993705967,156800,c
1588993706126,156959,i
1588993706182,157015,f
1588993706323,157156,i
1588993706412,157245,c
1588993706558,157391, 
1588993706708,157541,d
1588993706782,157615,k
1588993707098,157931,Backspace
1588993707232,158065,Backspace
1588993707414,158247,k
1588993707588,158421,i
1588993707695,158528,d
1588993707934,158767,.
1588993708011,158844, 
1588993708627,159460,Y
1588993708658,159491,CapsLock
1588993708899,159732,o
1588993709006,159839,u
1588993709078,159911, 
1588993709212,160045,c
1588993709355,160188,a
1588993709456,160289,n
1588993709514,160347, 
1588993709604,160437,s
1588993709764,160597,t
1588993709805,160638,i
1588993709942,160775,l
1588993710133,160966,l
1588993710246,161079, 
1588993710318,161151,f
1588993710450,161283,e
1588993710638,161471,e
1588993710732,161565,l
1588993710805,161638, 
1588993710922,161755,t
1588993710962,161795,h
1588993711073,161906,e
1588993711158,161991, 
1588993711289,162122,f
1588993711406,162239,a
1588993711516,162349,t
1588993711632,162465,h
1588993711716,162549,e
1588993711777,162610,r
1588993711897,162730,'
1588993712023,162856,s
1588993712138,162971, 
1588993712405,163238,CapsLock
1588993712410,163243,f
1588993712623,163456,e
1588993712780,163613,b
1588993712979,163812,r
1588993713080,163913,u
1588993713283,164116,a
1588993713395,164228,r
1588993713574,164407,y
1588993713640,164473, 
1588993713957,164790,y
1588993714104,164937,e
1588993714217,165050,a
1588993714293,165126,r
1588993714396,165229,n
1588993714497,165330,i
1588993714651,165484,n
1588993714769,165602,g
1588993714843,165676, 
1588993714977,165810,f
1588993715052,165885,o
1588993715159,165992,r
1588993715229,166062, 
1588993715371,166204,a
1588993715444,166277, 
1588993715612,166445,w
1588993715765,166598,a
1588993715833,166666,r
1588993715964,166797,m
1588993716033,166866, 
1588993716203,167036,h
1588993716395,167228,a
1588993716475,167308,r
1588993716644,167477,v
1588993716840,167673,e
1588993716931,167764,s
1588993717016,167849,t
1588993717214,168047,comma
1588993717219,168052, 
1588993717375,168208,h
1588993717492,168325,i
1588993717647,168480,s
1588993717655,168488, 
1588993717802,168635,l
1588993717956,168789,o
1588993717997,168830,v
1588993718161,168994,e
1588993718258,169091, 
1588993718347,169180,f
1588993718426,169259,o
1588993718509,169342,r
1588993718568,169401, 
1588993718685,169518,t
1588993718698,169531,h
1588993718861,169694,e
1588993718877,169710, 
1588993719072,169905,m
1588993719136,169969,i
1588993719181,170014,s
1588993719359,170192,m
1588993719473,170306,a
1588993719525,170358,t
1588993719708,170541,c
1588993719806,170639,h
1588993719855,170688,e
1588993720032,170865,d
1588993720093,170926, 
1588993720370,171203,h
1588993720491,171324,r
1588993720614,171447,o
1588993720708,171541,s
1588993720831,171664,e
1588993720918,171751,s
1588993720992,171825, 
1588993721126,171959,h
1588993721242,172075,a
1588993721351,172184,n
1588993721491,172324,d
1588993721598,172431, 
1588993721730,172563,p
1588993721852,172685,r
1588993721922,172755,o
1588993722090,172923,t
1588993722258,173091,r
1588993722447,173280,a
1588993722506,173339,y
1588993722590,173423,e
1588993722771,173604,d
1588993722831,173664, 
1588993722942,173775,a
1588993723009,173842,n
1588993723099,173932,d
1588993723195,174028, 
1588993723315,174148,f
1588993723378,174211,o
1588993723503,174336,r
1588993723507,174340, 
1588993723651,174484,h
1588993723730,174563,i
1588993723824,174657,s
1588993723877,174710, 
1588993724060,174893,b
1588993724222,175055,o
1588993724336,175169,y
1588993724605,175438,comma
1588993724641,175474, 
1588993724766,175599,b
1588993724905,175738,o
1588993725000,175833,r
1588993725077,175910,n
1588993725132,175965, 
1588993725242,176075,t
1588993725301,176134,o
1588993725346,176179, 
1588993725531,176364,i
1588993725707,176540,n
1588993725911,176744,h
